TIMESTAMP,RECORD,I_glo_Avg,I_dir_Avg,I_dif_Calc,AirTC_Avg,RH,WS_ms_Avg,WindDir,CS106_PB_Avg,Rain_mm_Tot
18/12/2023 00:40,50549,0,40.16,40.0354,17.89,63.56,2.884,343,876.9653,-
18/12/2023 00:50,50550,0,41.12,40.95832,18.62,59.97,2.183,337.4,876.9274,-
18/12/2023 01:00,50551,0,40.93,40.6675,18.63,60.1,2.219,332.6,876.8634,-
18/12/2023 01:10,50552,0,40.68,40.25113,18.5,60.27,1.877,338,876.8188,-
18/12/2023 01:20,50553,0,40.54,39.87873,18.37,62.9,1.844,344.7,876.7922,-
18/12/2023 01:30,50554,0,40.63,39.66669,18.15,61.11,1.035,331.3,876.8219,-
18/12/2023 01:40,50555,0,40.76,39.42625,18.29,61.52,0.156,330.7,876.8635,-
18/12/2023 01:50,50556,0,40.63,38.86942,18.42,65.7,1.174,327.3,876.8709,-
18/12/2023 02:00,50557,0,39.76,37.55254,17.63,67.9,2.058,327.7,876.8797,-
18/12/2023 02:10,50558,0,39.05,36.34534,17.38,71.25,1.911,336.8,876.8757,-
18/12/2023 02:20,50559,0,38.08,34.86105,16.81,72.33,1.832,0.154,876.8964,-
18/12/2023 02:30,50560,0,38.73,34.80665,16.85,68.46,1.866,336.7,876.8969,-
18/12/2023 02:40,50561,0,39.4,34.69029,17.1,68.12,2.403,330.9,876.8596,-
18/12/2023 02:50,50562,0,39.69,34.165,17.16,68.05,2.516,327.1,876.7967,-
18/12/2023 03:00,50563,0,39.28,32.98471,17.15,68.39,1.804,311.5,876.7706,-
18/12/2023 03:10,50564,0,39.55,32.32481,17.16,67.18,1.419,326.2,876.8081,-
18/12/2023 03:20,50565,0,39.18,31.09267,17.13,69.39,1.473,333.9,876.8475,-
18/12/2023 03:30,50566,0,37.49,28.81437,16.31,74.41,1.911,330.7,876.8607,-
18/12/2023 03:40,50567,0,37.31,27.6979,15.92,72.62,2.465,332.1,876.9027,-
18/12/2023 03:50,50568,0,38.24,27.34107,16.27,72.92,2.566,337.5,876.8995,-
18/12/2023 04:00,50569,0,37.58,25.79803,15.96,71.52,2.26,0.643,876.9334,-
18/12/2023 04:10,50570,0,38.62,25.37013,16.39,68.48,2.067,322,877.0024,-
18/12/2023 04:20,50571,0,38.2,23.92634,16.35,71.55,2.295,327.4,877.0342,-
18/12/2023 04:30,50572,0,37,22.00842,15.74,73.66,2.554,330,877.0447,-
18/12/2023 04:40,50573,0,37.09,20.85986,15.67,73.83,2.847,333.5,877.0933,-
18/12/2023 04:50,50574,0,37.39,19.78585,15.82,72.46,2.62,331.9,877.1403,-
18/12/2023 05:00,50575,0,36.97,18.30659,15.69,74.39,2.598,328.2,877.2537,-
18/12/2023 05:10,50576,0,36.53,16.82114,15.41,73.74,2.84,338.2,877.3268,-
18/12/2023 05:20,50577,0,36.99,15.72601,15.69,72.41,2.353,336.7,877.3442,-
18/12/2023 05:30,50578,0,36.15,14.07117,15.34,76.05,2.031,0.503,877.3981,-
18/12/2023 05:40,50579,0,36.13,12.74842,15.17,76.28,1.806,25.47,877.4827,-
18/12/2023 05:50,50580,0,35.61,11.25366,14.95,76.54,1.34,0.693,877.5975,-
18/12/2023 06:00,50581,0,35.83,9.990983,14.98,76.54,1.945,0.153,877.6716,-
18/12/2023 06:10,50582,0,41.51,10.01951,14.95,75.56,2.465,12.09,877.7565,-
18/12/2023 06:20,50583,0,36.2,7.373635,15.05,74.94,2.556,0.692,877.8407,-
18/12/2023 06:30,50584,0,36.28,6.017524,15.14,73.92,2.607,328.4,878.0324,-
18/12/2023 06:40,50585,0,37.01,4.735916,15.31,73.17,2.573,336.8,878.09,-
18/12/2023 06:50,50586,0,37.63,3.389071,15.23,74.25,1.985,337.7,878.1902,-
18/12/2023 07:00,50587,0.606,36.78,2.527207,14.87,75.76,1.445,334.5,878.262,-
18/12/2023 07:10,50588,5.738,36.47,6.268692,14.63,76.52,1.915,342.3,878.3534,-
18/12/2023 07:20,50589,16.56,62.34,15.1314,14.56,75.23,1.74,7.334,878.4923,-
18/12/2023 07:30,50590,34.61,135.5,26.46692,14.82,73.58,1.371,329.8,878.6813,-
18/12/2023 07:40,50591,57.62,205.2,37.73226,14.76,76.09,1.795,332.2,878.8571,-
18/12/2023 07:50,50592,82.9,260.5,48.17199,14.92,72.37,2.054,325.2,878.9874,-
18/12/2023 08:00,50593,120.9,366.9,58.81701,15.71,70.17,1.669,326.9,879.0869,-
18/12/2023 08:10,50594,157.9,432,69.53855,16.05,69.45,1.995,335.6,879.2479,-
18/12/2023 08:20,50595,192.5,495.1,74.05316,16.7,66.35,1.92,337.2,879.3944,-
18/12/2023 08:30,50596,228.9,553.3,77.71801,17.49,64.75,1.39,335.1,879.4886,-
18/12/2023 08:40,50597,268.9,606.7,82.96354,18.46,61.26,0.855,288.7,879.6185,-
18/12/2023 08:50,50598,307.2,648.1,87.57209,19.31,59.97,0.829,235.7,879.7303,-
18/12/2023 09:00,50599,345.1,684.5,91.56207,19.89,56.28,0.943,183.2,879.7941,-
18/12/2023 09:10,50600,382.2,718.2,94.22404,20.93,52.5,0.871,150.5,879.8478,-
18/12/2023 09:20,50601,411.8,746.1,90.57979,22.11,50,1.261,168.6,879.8868,-
18/12/2023 09:30,50602,449.6,768,97.06304,22.33,48.54,1.265,143.2,879.9009,-
18/12/2023 09:40,50603,479.1,774.8,102.2256,23.23,45.82,0.651,82.6,879.856,-
18/12/2023 09:50,50604,512.1,791.5,106.3548,23.3,47.59,1.266,170.8,879.8143,-
18/12/2023 10:00,50605,543.6,807,109.7393,22.89,41.55,1.711,177.3,879.7941,-
18/12/2023 10:10,50606,571.4,820,111.0946,23.25,41.91,1.499,170.6,879.7321,-
18/12/2023 10:20,50607,596.7,826,114.5124,23.32,42.2,2.005,196.3,879.7137,-
18/12/2023 10:30,50608,626.5,847,114.2161,22.8,37.79,1.782,100,879.6396,-
18/12/2023 10:40,50609,653.7,865,113.5198,23.3,37.86,1.856,178.5,879.5966,-
18/12/2023 10:50,50610,672.8,866,116.2065,23.06,36.41,2.235,180.8,879.5262,-
18/12/2023 11:00,50611,692.4,869,119.3098,22.89,37.5,2.559,183.6,879.4343,-
18/12/2023 11:10,50612,713.7,882,118.5723,22.81,35.45,2.344,185.4,879.3375,-
18/12/2023 11:20,50613,729.3,895,113.1055,24.07,32.73,1.369,149.2,879.241,-
18/12/2023 11:30,50614,747.3,907,111.7934,24.89,31.91,1.541,251.7,879.0316,-
18/12/2023 11:40,50615,761.6,917,109.3612,24.86,32.35,1.219,117.2,878.8786,-
18/12/2023 11:50,50616,775.4,925,109.1385,24.89,31.67,1.134,202.8,878.7401,-
18/12/2023 12:00,50617,784.9,926,111.0719,25.15,32.02,1.85,215.4,878.536,-
18/12/2023 12:10,50618,791.3,924,113.6009,25.38,31.48,2.076,137,878.3854,-
18/12/2023 12:20,50619,789.5,920,110.9399,26.23,30.09,0.871,96.3,878.2274,-
18/12/2023 12:30,50620,793.2,916,115.3213,25.95,31.48,1.93,219.1,878.0524,-
18/12/2023 12:40,50621,785.8,905,115.3155,25.72,31.43,0.995,194.6,877.9321,-
18/12/2023 12:50,50622,786,904,117.0062,26.08,30.61,1.923,149.6,877.7263,-
18/12/2023 13:00,50623,780.7,899,117.6375,26.25,31.16,1.603,157.3,877.478,-
18/12/2023 13:10,50624,778.4,904,115.3827,26.54,30.38,1.984,225.2,877.2045,-
18/12/2023 13:20,50625,766.5,899,112.3364,26.73,29.29,1.103,107.4,877.0065,-
18/12/2023 13:30,50626,752.8,901,103.8468,27.45,29.36,1.904,167.2,876.765,-
18/12/2023 13:40,50627,746.1,928,86.06376,27.51,28.55,2.126,119.6,876.5796,-
18/12/2023 13:50,50628,734.4,895,107.3312,27.69,27.04,1.226,133.9,876.4182,-
18/12/2023 14:00,50629,715.8,893,101.0162,27.85,27.07,1.857,173,876.2331,-
18/12/2023 14:10,50630,686.5,868,100.8555,28.25,25.44,1.256,247.3,876.0622,-
18/12/2023 14:20,50631,670,850,109.4797,28.23,26.09,1.985,312,875.939,-
18/12/2023 14:30,50632,647.1,842,105.9747,28.05,25.28,1.877,165,875.7418,-
18/12/2023 14:40,50633,620.3,824,105.7692,28.25,25.94,1.351,133.3,875.6188,-
18/12/2023 14:50,50634,591.9,806,104.4617,28.39,26.2,1.636,83.8,875.5114,-
18/12/2023 15:00,50635,560.6,789.5,99.76974,28.57,24.46,1.151,162.3,875.4031,-
18/12/2023 15:10,50636,536.4,784.8,95.90683,29.33,24.11,0.966,210.4,875.3041,-
18/12/2023 15:20,50637,505.8,765.1,94.52004,29.26,25.14,1.534,77.9,875.2599,-
18/12/2023 15:30,50638,475.1,743.8,93.86274,28.36,26.41,1.75,39.19,875.223,-
18/12/2023 15:40,50639,445,732.2,88.90409,28.23,25.53,1.428,258.7,875.1493,-
18/12/2023 15:50,50640,411.4,716.8,82.42394,29.28,24.6,0.938,108.4,875.0699,-
18/12/2023 16:00,50641,374.5,683.9,80.11683,29.62,24.89,1.063,92.3,875.0065,-
18/12/2023 16:10,50642,337.2,649.6,76.7875,29.71,25.38,1.251,148.1,874.9536,-
18/12/2023 16:20,50643,302.2,616.3,73.97908,29.5,25.57,1.338,108.5,874.9762,-
18/12/2023 16:30,50644,268.3,583.4,70.65201,28.87,25.08,1.436,114,874.9534,-
18/12/2023 16:40,50645,231.1,540.4,65.53437,28.92,25.02,1.143,134.3,874.9742,-
18/12/2023 16:50,50646,196.1,487.3,62.99944,29.08,25.57,1.031,110.1,874.9865,-
18/12/2023 17:00,50647,154.7,420.9,54.04682,28.8,26.09,1.009,139.8,875.0262,-
18/12/2023 17:10,50648,125.9,368.3,50.60539,28.36,26.03,0.645,155.1,875.0856,-
18/12/2023 17:20,50649,97,314.3,43.85009,28.15,25.59,0.488,215.8,875.1783,-
18/12/2023 17:30,50650,65.93,250.5,32.56153,27.88,26.53,0.084,185.6,875.222,-
18/12/2023 17:40,50651,40.37,177.6,23.17618,27.79,27.49,0.055,156.9,875.2449,-
18/12/2023 17:50,50652,21.29,99.5,15.32113,27.43,29.29,0.101,126.8,875.3152,-
18/12/2023 18:00,50653,8.05,40.22,7.13269,26.29,33.3,0,126.8,875.3527,-
18/12/2023 18:10,50654,1.514,40,2.100443,25.05,33.82,0.226,335.5,875.4073,-
18/12/2023 18:20,50655,0,41.86,2.191172,24.24,38.36,1.283,336.2,875.4736,-
18/12/2023 18:30,50656,0,36.5,3.291331,23.54,40.58,1.804,333.3,875.5709,-
18/12/2023 18:40,50657,0,41.69,5.339393,22.81,43.9,2.526,340.5,875.6466,-
18/12/2023 18:50,50658,0,41.79,6.936047,22.05,45.73,2.906,329.9,875.6935,-
18/12/2023 19:00,50659,0,41.61,8.48019,21.45,47.61,3.356,341.4,875.7616,-
18/12/2023 19:10,50660,0,42.33,10.22207,21.22,48.59,2.894,322.7,875.7954,-
18/12/2023 19:20,50661,0,41.77,11.65187,20.79,49.21,3.113,319.9,875.8657,-
18/12/2023 19:30,50662,0,41.88,13.23966,20.66,47.88,2.909,319.5,875.9121,-
18/12/2023 19:40,50663,0,41.65,14.70059,20.74,47.9,2.523,0.694,875.9952,-
18/12/2023 19:50,50664,0,41.7,16.23587,20.64,47.48,2.647,309.3,876.0864,-
18/12/2023 20:00,50665,0,41.86,17.8008,20.68,47.26,2.923,338.6,876.1658,-
18/12/2023 20:10,50666,0,41.61,19.1646,20.44,47.85,2.096,316,876.2554,-
18/12/2023 20:20,50667,0,41.24,20.42512,20.33,47.86,1.789,343.9,876.3905,-
18/12/2023 20:30,50668,0,41.44,21.93308,20.35,48.93,1.598,333.5,876.509,-
18/12/2023 20:40,50669,0,41.72,23.46783,20.55,47.95,1.116,10.79,876.6345,-
18/12/2023 20:50,50670,0,41.85,24.89721,20.93,47.37,1.056,337.9,876.7184,-
18/12/2023 21:00,50671,0,41.92,26.26013,21.01,48.66,0.536,132.3,876.7706,-
18/12/2023 21:10,50672,0,41.59,27.32482,20.68,49.25,0.159,300.4,876.8619,-
18/12/2023 21:20,50673,0,41.55,28.52689,20.67,47.23,1.175,333.3,876.8452,-
18/12/2023 21:30,50674,0,41.58,29.73251,20.69,45.37,1.035,108.2,876.8986,-
18/12/2023 21:40,50675,0,42.05,31.22003,20.48,45.83,2.508,59,877.303,-
18/12/2023 21:50,50676,0,41.68,32.03787,20.88,42.26,1.061,68.3,877.4698,-
18/12/2023 22:00,50677,0,41.34,32.80975,20.49,48.37,1.155,214.6,877.5443,-
18/12/2023 22:10,50678,0,41.58,33.98676,20.38,46.95,0.541,328.2,877.5818,-
18/12/2023 22:20,50679,0,41.44,34.80116,20.14,46.88,2.339,332.2,877.5687,-
18/12/2023 22:30,50680,0,41.23,35.49307,19.67,46.86,2.46,342.3,877.6538,-
18/12/2023 22:40,50681,0,41.37,36.42709,19.25,46.46,2.567,328.5,877.6912,-
18/12/2023 22:50,50682,0,41.12,36.95664,19.02,47.32,2.295,327.1,877.6623,-
18/12/2023 23:00,50683,0,41,37.53614,18.62,47.78,2.029,320.3,877.6357,-
18/12/2023 23:10,50684,0,41.17,38.32025,18.55,46.49,2.095,279.5,877.6617,-
18/12/2023 23:20,50685,0,40.9,38.63079,18.49,46.05,1.756,304.2,877.6493,-
18/12/2023 23:30,50686,0,40.72,38.95687,18.24,45.35,0.996,331,877.7139,-
18/12/2023 23:40,50687,0,40.82,39.48546,18.19,44.81,1.518,191,877.7318,-
18/12/2023 23:50,50688,0,40.92,39.95079,17.99,46.19,1.984,342,877.6797,-
19/12/2023 00:00,50689,0,40.58,39.92954,17.18,50.24,2.4,324.9,877.64,-
19/12/2023 00:10,50690,0,40.91,40.48693,17.46,45.34,2.074,322.8,877.6673,-
19/12/2023 00:20,50691,0,40.33,40.07618,17.01,50,1.925,336.4,877.6759,-
19/12/2023 00:30,50692,0,40.85,40.69096,16.19,49.76,2.47,336.4,877.6663,-
19/12/2023 00:40,50693,0,40.91,40.78133,16.13,47.42,2.313,325.8,877.599,-
19/12/2023 00:50,50694,0,40.94,40.77416,16.44,50.88,2.285,332.5,877.5365,-
19/12/2023 01:00,50695,0,40.83,40.56018,15.75,49.75,2.863,333.7,877.5052,-
19/12/2023 01:10,50696,0,41.01,40.56657,15.77,50.31,2.906,337,877.5391,-
19/12/2023 01:20,50697,0,40.85,40.16959,15.65,52.1,2.549,319.1,877.5516,-
19/12/2023 01:30,50698,0,40.63,39.6497,15.03,51.22,2.491,144.9,877.5658,-
19/12/2023 01:40,50699,0,40.52,39.17423,15.14,50.1,2.628,161.9,877.5886,-
19/12/2023 01:50,50700,0,40.56,38.77966,15.36,47.2,2.95,325.6,877.6259,-
19/12/2023 02:00,50701,0,40.63,38.34857,15.6,46.15,2.903,340,877.6414,-
19/12/2023 02:10,50702,0,40.37,37.54566,15.52,48.16,1.584,325.4,877.6677,-
19/12/2023 02:20,50703,0,40.11,36.6887,14.8,50.6,0.546,21,877.6832,-
19/12/2023 02:30,50704,0,42.15,37.84515,14.4,50.61,1.404,336,877.6434,-
19/12/2023 02:40,50705,0,119.2,104.8447,14.45,50.31,2.074,342.2,877.6388,-
19/12/2023 02:50,50706,0,87.2,74.97806,14.48,50.14,1.961,326.2,877.6843,-
19/12/2023 03:00,50707,0,52.54,44.06625,14.41,51.47,2.35,336.9,877.6966,-
19/12/2023 03:10,50708,0,66.24,54.06797,14.23,49.45,2.041,317.5,877.6665,-
19/12/2023 03:20,50709,0,77.77,61.62954,14.24,49.39,2.035,313.6,877.683,-
19/12/2023 03:30,50710,0,78.37,60.14193,14.02,48.04,2.219,319.5,877.6522,-
19/12/2023 03:40,50711,0,87.9,65.14659,13.95,48.37,2.434,327.8,877.6232,-
19/12/2023 03:50,50712,0,79.49,56.73295,13.95,49.75,2.335,330.8,877.6226,-
19/12/2023 04:00,50713,0,66.96,45.87861,13.82,46.7,2.004,324.6,877.6491,-
19/12/2023 04:10,50714,0,61.01,39.99553,13.94,49.26,2.2,343.3,877.6661,-
19/12/2023 04:20,50715,0,47.09,29.42869,13.76,48.38,2.131,3.441,877.6913,-
19/12/2023 04:30,50716,0,60.28,35.76946,13.69,49.46,2.473,0.153,877.7214,-
19/12/2023 04:40,50717,0,59.66,33.46603,13.3,51.13,2.482,335.6,877.7349,-
19/12/2023 04:50,50718,0,41.49,21.89341,13.13,51.78,2.205,14.55,877.7963,-
19/12/2023 05:00,50719,0,39.12,19.31168,13.02,52.39,0.627,14.36,877.8747,-
19/12/2023 05:10,50720,0,41.07,18.84824,12.93,52.62,1.659,343.7,877.8581,-
19/12/2023 05:20,50721,0,54.96,23.27981,12.83,53.28,1.686,334.2,877.9164,-
19/12/2023 05:30,50722,0,54.55,21.147,12.83,52.86,1.851,339.5,877.942,-
19/12/2023 05:40,50723,0,51.43,18.06499,12.6,54.39,1.917,345.7,878.016,-
19/12/2023 05:50,50724,0,46.5,14.62056,12.41,51.8,1.891,341.5,878.088,-
19/12/2023 06:00,50725,0,43.1,11.94874,12.64,52.71,2.224,19.43,878.1443,-
19/12/2023 06:10,50726,0,40.04,9.600043,12.47,54.11,2.01,340.8,878.1642,-
19/12/2023 06:20,50727,0,42.93,8.675178,12.22,55.83,1.058,9.51,878.252,-
19/12/2023 06:30,50728,0,39.16,6.432132,12.01,56.35,1.375,329.8,878.3231,-
19/12/2023 06:40,50729,0,39.29,4.964653,12.01,55.67,1.576,344.1,878.421,-
19/12/2023 06:50,50730,0,39.72,3.513999,12.13,54.82,2.079,340,878.5929,-
19/12/2023 07:00,50731,0.306,39.42,2.302816,12.24,56.18,2.314,195.1,878.7667,-
19/12/2023 07:10,50732,4.97,38.01,5.463676,11.88,58.35,2.131,345,878.8868,-
19/12/2023 07:20,50733,14.38,70.01,12.66759,11.58,58.38,2.416,340.7,878.9871,-
19/12/2023 07:30,50734,37.79,209.7,24.86901,11.72,57.43,2.145,345.6,879.0998,-
19/12/2023 07:40,50735,64.37,326.4,32.24822,12.07,55.98,2.178,345.8,879.1891,-
19/12/2023 07:50,50736,89.4,412.9,33.75067,12.51,54.37,1.901,341.8,879.2509,-
19/12/2023 08:00,50737,123.7,489.3,40.20551,13.06,53.99,1.186,4.433,879.4074,-
19/12/2023 08:10,50738,166.5,549,53.44124,13.93,52.05,0.22,330.2,879.5729,-
19/12/2023 08:20,50739,192.9,599.6,48.63927,15.12,47.59,0,330.2,879.6857,-
19/12/2023 08:30,50740,219.4,641.5,43.27482,16.55,42.15,0.285,282.8,879.7965,-
19/12/2023 08:40,50741,270.2,670,64.01241,18.1,40.91,0.338,255.7,879.9873,-
19/12/2023 08:50,50742,308.8,703.5,69.53722,17.37,40.82,1.033,239.6,880.1745,-
19/12/2023 09:00,50743,348.4,729.7,77.2633,17.32,42.03,1.83,222.3,880.3154,-
19/12/2023 09:10,50744,384.2,754.6,80.78217,18.15,39.45,1.795,154.3,880.3887,-
19/12/2023 09:20,50745,421.4,782.5,83.67326,18.07,38.07,2.428,165.2,880.4403,-
19/12/2023 09:30,50746,454.4,793.9,89.17199,18.06,38.83,2.4,154,880.5186,-
19/12/2023 09:40,50747,486.4,808,92.60803,18.55,37.95,1.791,158.3,880.485,-
19/12/2023 09:50,50748,519.3,828,94.10705,18.97,36.28,1.828,161.8,880.4347,-
19/12/2023 10:00,50749,545.5,835,95.89565,19.61,35.86,1.676,148.1,880.4076,-
19/12/2023 10:10,50750,573.8,848,97.13102,19.59,35.48,1.704,191.6,880.3893,-
19/12/2023 10:20,50751,602.8,864,97.82918,19.22,34.92,1.335,205.1,880.3312,-
19/12/2023 10:30,50752,626.3,870,99.56044,20.21,33.5,1.389,266,880.2527,-
19/12/2023 10:40,50753,653,879,103.588,20.12,35.21,1.688,247.7,880.1356,-
19/12/2023 10:50,50754,674.3,889,102.4929,20.71,32.36,1.194,151.6,880.0349,-
19/12/2023 11:00,50755,699.6,902,104.3749,21.31,31.87,1.519,144.9,879.8962,-
19/12/2023 11:10,50756,718.8,915,101.0955,21.77,31.43,1.031,210.2,879.7529,-
19/12/2023 11:20,50757,739.3,920,105.6502,20.97,32.82,1.741,131.3,879.6056,-
19/12/2023 11:30,50758,755,930,103.2023,22.17,29.45,0.872,176.9,879.5298,-
19/12/2023 11:40,50759,769,938,101.7184,23.08,28.94,1.393,138.5,879.3535,-
19/12/2023 11:50,50760,786.4,945,105.6983,22.68,30.03,2.584,185.4,879.1931,-
19/12/2023 12:00,50761,796.6,953,103.1631,22.35,29.16,1.404,53.81,879.011,-
19/12/2023 12:10,50762,806,958,103.4763,22.57,28.32,2.01,95.3,878.7863,-
19/12/2023 12:20,50763,812,965,100.4372,23.17,25.49,1.298,125.6,878.6031,-
19/12/2023 12:30,50764,811,963,98.60076,23.98,26.03,1.211,204.8,878.3724,-
19/12/2023 12:40,50765,811,961,99.3617,24.03,24.77,1.703,207.4,878.1152,-
19/12/2023 12:50,50766,811,960,100.9718,23.58,25.97,1.909,146.2,877.8727,-
19/12/2023 13:00,50767,810,963,100.2161,23.83,24.15,1.65,153.7,877.6382,-
19/12/2023 13:10,50768,801,959,98.19663,24.12,23.93,2.176,205.2,877.3866,-
19/12/2023 13:20,50769,785.1,947,96.62485,24.29,23.75,0.934,231.2,877.168,-
19/12/2023 13:30,50770,779.5,951,95.22233,24.23,23.57,1.839,176.4,876.9221,-
19/12/2023 13:40,50771,770,953,92.94153,25.18,24.21,1.603,207.6,876.6447,-
19/12/2023 13:50,50772,740.7,925,93.41463,25.45,22.15,1.594,123.7,876.4084,-
19/12/2023 14:00,50773,727.6,922,93.7155,26.01,23.06,1.809,159.6,876.1252,-
19/12/2023 14:10,50774,711.5,920,91.69606,25.71,22.44,2.084,151.2,875.9489,-
19/12/2023 14:20,50775,676.6,885,93.9486,26.03,21.87,1.997,248.7,875.7673,-
19/12/2023 14:30,50776,649,867,92.79421,26.74,22.4,1.225,183.9,875.6544,-
19/12/2023 14:40,50777,642.7,881,93.63436,25.41,23.44,2.357,285.6,875.5817,-
19/12/2023 14:50,50778,622.9,893,83.97403,25.81,21.89,1.438,167.7,875.4429,-
19/12/2023 15:00,50779,600.5,890,82.18336,26.54,22.2,2.404,130.6,875.2863,-
19/12/2023 15:10,50780,568.2,871,80.52413,26.81,21.44,1.864,170.4,875.1964,-
19/12/2023 15:20,50781,537.3,854,79.45457,27.07,22.18,1.89,201.3,875.1171,-
19/12/2023 15:30,50782,508.2,943,26.26134,26.79,22.04,1.496,63.83,875.0757,-
19/12/2023 15:40,50783,467.3,1053,0,27.55,20.99,0.876,112.7,874.991,-
19/12/2023 15:50,50784,432.3,1057,0,27.46,21.13,1.385,134.3,874.9404,-
19/12/2023 16:00,50785,389.8,1002,0,27.69,21.48,0.961,97.7,874.9401,-
19/12/2023 16:10,50786,350.7,977,0,26.45,21.98,1.478,126.4,874.9203,-
19/12/2023 16:20,50787,303.1,924,0,26.73,22.25,0.81,205,874.9132,-
19/12/2023 16:30,50788,259.8,881,0,27.43,22.44,1.174,126,874.9387,-
19/12/2023 16:40,50789,222.7,825,0,27.14,22.43,1.553,167.1,874.9374,-
19/12/2023 16:50,50790,180.5,728.1,0,26.67,22.34,1.395,168.4,874.9753,-
19/12/2023 17:00,50791,162.4,736.2,0,26.5,21.74,1.844,161.5,875.0063,-
19/12/2023 17:10,50792,150.4,749.6,0,26.18,21.46,1.684,166.5,875.015,-
19/12/2023 17:20,50793,111.9,722.6,0,26.2,19.23,1.454,152,875.004,-
19/12/2023 17:30,50794,80.5,636.8,0,25.88,17.33,1.83,210.3,874.9818,-
19/12/2023 17:40,50795,50.74,517.5,1.623216,25.46,18.93,1.25,167.2,875.0083,-
19/12/2023 17:50,50796,25.87,320.7,7.244286,25.15,19.65,0.821,165.9,875.0692,-
19/12/2023 18:00,50797,8.84,185.7,4.960648,24.58,21.24,0.17,142.5,875.1075,-
19/12/2023 18:10,50798,0.655,65.68,1.744053,23.49,24.93,0.018,339.4,875.1561,-
19/12/2023 18:20,50799,0,61.45,3.334599,22.43,28.03,0.751,340.3,875.1999,-
19/12/2023 18:30,50800,0,72.85,6.708753,21.59,31.04,1.603,336.2,875.2,-
19/12/2023 18:40,50801,0,76.32,9.920329,20.72,36.68,2.21,334.5,875.2606,-
19/12/2023 18:50,50802,0,74.97,12.58546,19.83,37.15,2.733,339.2,875.2982,-
19/12/2023 19:00,50803,0,70.18,14.43516,19.44,38.57,2.861,329.1,875.3879,-
19/12/2023 19:10,50804,0,71.76,17.46311,19,40.53,3.309,327.7,875.5768,-
19/12/2023 19:20,50805,0,71.19,19.99029,18.56,41.24,3.034,327.6,875.7606,-
19/12/2023 19:30,50806,0,74.19,23.58937,18.51,42.75,2.935,322.1,875.9339,-
19/12/2023 19:40,50807,0,71.37,25.31884,18.21,42.55,2.964,318,875.987,-
19/12/2023 19:50,50808,0,75.7,29.60771,18.22,42.49,3.474,320.8,876.0641,-
19/12/2023 20:00,50809,0,76.83,32.80509,17.96,43.46,3.221,329.7,876.1372,-
19/12/2023 20:10,50810,0,77.77,35.95135,17.95,42.92,2.809,333.1,876.1825,-
19/12/2023 20:20,50811,0,68.57,34.07496,17.78,43.52,1.96,320.7,876.2772,-
19/12/2023 20:30,50812,0,47.6,25.27055,17.79,43.23,1.757,331.9,876.3071,-
19/12/2023 20:40,50813,0,43.03,24.27255,17.55,44.2,1.986,338.4,876.4404,-
19/12/2023 20:50,50814,0,41.77,24.91351,17.56,43.7,1.979,323.9,876.4745,-
19/12/2023 21:00,50815,0,40.67,25.53727,17.64,43.16,2.206,0.838,876.4736,-
19/12/2023 21:10,50816,0,40.42,26.61383,17.64,43.86,1.896,330.4,876.546,-
19/12/2023 21:20,50817,0,40.97,28.18493,17.42,44.21,1.561,316.4,876.6385,-
19/12/2023 21:30,50818,0,42.64,30.5466,17.32,45.11,2.958,323.8,876.6969,-
19/12/2023 21:40,50819,0,42.38,31.5183,17.26,45.34,2.349,109.5,876.792,-
19/12/2023 21:50,50820,0,41.47,31.92603,17.47,45.17,0.741,315.5,876.8763,-
19/12/2023 22:00,50821,0,39.99,31.7836,17.46,45.65,0.636,284.1,876.9064,-
19/12/2023 22:10,50822,0,40.04,32.77073,17.21,44.99,1.208,324.5,876.8817,-
19/12/2023 22:20,50823,0,39.98,33.61506,17.34,44.11,1.533,317.6,876.9645,-
19/12/2023 22:30,50824,0,39.92,34.40255,17.27,42.98,1.984,332.8,877.0494,-
19/12/2023 22:40,50825,0,39.92,35.18475,17.03,46.81,1.823,337,877.1255,-
19/12/2023 22:50,50826,0,39.68,35.69382,16.31,49.29,1.291,336.2,877.1764,-
19/12/2023 23:00,50827,0,40.05,36.69516,16.38,47.19,2.027,345.1,877.1497,-
19/12/2023 23:10,50828,0,40.25,37.48987,16.64,49,1.514,329.7,877.1061,-
19/12/2023 23:20,50829,0,40.04,37.84133,16.26,48.8,1.252,342,877.1144,-
19/12/2023 23:30,50830,0,40.08,38.36441,16.06,49.32,1.847,334.9,877.2256,-
19/12/2023 23:40,50831,0,39.75,38.46709,15.81,51.54,2.007,335.9,877.2832,-
19/12/2023 23:50,50832,0,39.59,38.66584,15.73,47.92,1.543,327.2,877.2393,-
20/12/2023 00:00,50833,0,40.06,39.42879,16.18,49.89,2.248,333.5,877.1306,-
20/12/2023 00:10,50834,0,39.91,39.50508,15.42,52.08,2.855,328.8,877.0779,-
20/12/2023 00:20,50835,0,39.68,39.43497,15.13,54.75,2.916,340.4,877.0885,-
20/12/2023 00:30,50836,0,39.58,39.42754,14.54,56.57,2.461,337.8,877.1198,-
20/12/2023 00:40,50837,0,39.97,39.84286,14.71,50.8,3.044,329.7,877.0211,-
20/12/2023 00:50,50838,0,40.31,40.14218,15.5,47.77,2.984,329.4,876.9479,-
