TOA5,,23644,CR1000.Std.16,CPU:ESTACION_CIE_ver36.CR1,24662,General,,,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,I_uv_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg,
TS,,W/m2,,,,Deg C,%,meters/second,mbar,
,,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,
24/09/2011 20:20,38225,0,0,0,0.004,22.51,73.97,2.179,874.3632,
24/09/2011 20:30,38226,0.239,0,0.046,0.005,22.84,69.27,2.671,874.7878,
24/09/2011 20:40,38227,0.401,0,0,0.005,23.07,69.58,1.948,874.9515,
24/09/2011 20:50,38228,0.113,0,0,0.006,22.78,72.47,2.458,875.246,
24/09/2011 21:00,38229,0,0,0,0.004,22.47,74.69,2.536,875.2547,
24/09/2011 21:10,38230,0,0,0,0.004,22.24,76.73,2.494,875.3597,
24/09/2011 21:20,38231,0.209,0,0.001,0.004,22.48,72.68,2.318,875.4596,
24/09/2011 21:30,38232,0.316,0,0,0.004,22.68,73.84,2.389,875.6545,
24/09/2011 21:40,38233,0,0,0,0.004,22.34,73.73,1.594,875.6307,
24/09/2011 21:50,38234,0,0,0,0.005,22.41,72.4,1.363,875.7525,
24/09/2011 22:00,38235,0,0,0,0.004,22.32,71.59,1.033,875.8187,
24/09/2011 22:10,38236,0.381,0,0,0.004,22.61,67.73,1.213,875.7206,
24/09/2011 22:20,38237,0.401,0,0.008,0.005,22.91,66.41,0.588,875.9908,
24/09/2011 22:30,38238,0.398,0,0,0.003,23.04,65.79,0,876.0309,
24/09/2011 22:40,38239,0.401,0.049,0.001,0.003,23.04,66.37,0.713,876.023,
24/09/2011 22:50,38240,0.302,0,0,0.004,22.86,69.13,0.586,876.0638,
24/09/2011 23:00,38241,0.011,0,0,0.005,22.57,68.01,1.637,876.0892,
24/09/2011 23:10,38242,0,0,0,0.003,22.41,70.5,1.525,876.2559,
24/09/2011 23:20,38243,0.089,0,0,0.002,22.29,68.76,0.897,876.3942,
24/09/2011 23:30,38244,0.401,0,0,0.003,22.66,69.88,0,876.3517,
24/09/2011 23:40,38245,0.066,0,0,0.003,22.13,75.75,1.578,876.3495,
24/09/2011 23:50,38246,0,0,0,0.003,21.68,72.37,1.759,876.2394,
25/09/2011 00:00,38247,0.495,0.021,0.029,0.003,22.29,70.73,1.605,876.179,
25/09/2011 00:10,38248,0.033,0,0,0.003,21.86,73.67,2.336,876.05,
25/09/2011 00:20,38249,0.171,0.001,0.029,0.002,21.85,69.88,1.95,876.1992,
25/09/2011 00:30,38250,0.186,0,0,0.003,21.96,74.21,1.778,875.991,
25/09/2011 00:40,38251,0,0,0,0.001,21.57,74.04,2.583,876.1077,
25/09/2011 00:50,38252,0.131,0,0.02,0.001,21.68,72.98,0.639,876.1178,
25/09/2011 01:00,38253,0.401,0,0.108,0.002,22.03,71.73,0,876.274,
25/09/2011 01:10,38254,0.401,0,0,0.004,22.13,71.32,0,876.4558,
25/09/2011 01:20,38255,0.586,0,0.232,0.002,22.22,72.44,0.927,876.3721,
25/09/2011 01:30,38256,0.401,0,0.057,0.002,21.99,76.36,1.318,876.4095,
25/09/2011 01:40,38257,0.401,0,0.002,0.003,21.75,76.22,0.872,876.2703,
25/09/2011 01:50,38258,0.401,0,0.005,0.003,21.84,75.54,0.072,876.4332,
25/09/2011 02:00,38259,0.064,0,0,0.003,21.46,78.27,1.013,876.3436,
25/09/2011 02:10,38260,0.013,0,0,0.003,21.42,78.41,0.154,876.3436,
25/09/2011 02:20,38261,0.237,0,0,0.003,21.44,79.53,0.832,876.3899,
25/09/2011 02:30,38262,0,0,0,0.002,20.85,79.6,1.732,876.3013,
25/09/2011 02:40,38263,0.025,0,0,0.003,21.01,79.09,1.213,876.2746,
25/09/2011 02:50,38264,0.248,0,0,0.002,21,77.66,1.911,876.3651,
25/09/2011 03:00,38265,0.217,0,0,0.003,20.97,76.57,1.716,876.1232,
25/09/2011 03:10,38266,0,0,0,0.005,20.71,74.46,1.974,876.0203,
25/09/2011 03:20,38267,0.01,0,0,0.004,20.61,77.66,1.826,876.0529,
25/09/2011 03:30,38268,0,0,0,0.003,20.36,78.17,1.531,875.7077,
25/09/2011 03:40,38269,0,0,0,0.004,20.27,77.29,1.187,875.8577,
25/09/2011 03:50,38270,0.214,0,0,0.004,20.41,75.14,0.829,875.8896,
25/09/2011 04:00,38271,0.401,0.01,0.003,0.003,20.79,73.85,0.417,875.7154,
25/09/2011 04:10,38272,0.392,0,0,0.004,20.64,77.39,1.539,875.6093,
25/09/2011 04:20,38273,0.35,0,0,0.004,20.51,75.55,1.936,875.4117,
25/09/2011 04:30,38274,0.007,0,0,0.003,20.36,76.88,1.646,875.3632,
25/09/2011 04:40,38275,0,0,0,0.003,20.2,77.09,0.907,875.4868,
25/09/2011 04:50,38276,0.109,0,0,0.002,20.19,75.82,0.475,875.3965,
25/09/2011 05:00,38277,0.302,0,0,0.002,20.52,75.32,0,875.5667,
25/09/2011 05:10,38278,0.402,0.001,0,0.003,20.64,74.26,0,875.5782,
25/09/2011 05:20,38279,0.041,0,0,0.003,20.27,78.15,0.117,875.5167,
25/09/2011 05:30,38280,0,0,0,0.003,19.99,79.41,1.176,875.6303,
25/09/2011 05:40,38281,0,0,0,0.003,19.66,79.85,1.133,875.5165,
25/09/2011 05:50,38282,0.001,0.005,0,0.003,19.75,78.42,1.145,875.6462,
25/09/2011 06:00,38283,0,0,0,0.002,19.65,81.3,1.891,875.8593,
25/09/2011 06:10,38284,0,0.006,0,0.002,19.41,80.6,2.123,875.9377,
25/09/2011 06:20,38285,0,0,0,0.002,19.49,81.1,1.471,876.0481,
25/09/2011 06:30,38286,0,0,0,0.003,19.11,83,1.831,876.19,
25/09/2011 06:40,38287,0,0,0,0.001,19.07,82.9,1.928,876.3875,
25/09/2011 06:50,38288,0.051,0.004,0,0.002,19.14,82.1,1.978,876.3728,
25/09/2011 07:00,38289,0.001,0,0,0.001,19.06,81.2,2.013,876.3362,
25/09/2011 07:10,38290,0,0.004,0,0.012,19.03,81,1.893,876.5676,
25/09/2011 07:20,38291,0.171,0.827,0.571,0.027,19.1,80.5,1.36,876.4829,
25/09/2011 07:30,38292,0.401,2.04,1.711,0.141,19.25,79.76,1.049,876.6077,
25/09/2011 07:40,38293,0.401,5.798,5.115,0.435,19.39,78.43,0.321,876.7563,
25/09/2011 07:50,38294,0.701,12.45,11.15,0.841,19.58,73.66,1.365,876.7314,
25/09/2011 08:00,38295,0.634,27.97,24.91,1.522,19.71,77.65,1.823,876.5286,
25/09/2011 08:10,38296,0.401,41.82,36.16,2.141,19.5,78.26,1.625,876.6088,
25/09/2011 08:20,38297,0.926,52.53,45.38,2.928,19.7,76.38,1.483,876.7211,
25/09/2011 08:30,38298,2.37,78.76,68.91,4.182,20.07,75.23,1.464,876.7654,
25/09/2011 08:40,38299,3.267,81.3,71.11,5.118,20.45,73.96,1.024,876.8137,
