TOA5,ESOLMET-CR1000,23644,CR1000.Std.16,CPU:2021-05-21-ESOLMET-CR1000.CR1,25840,,,,
TIMESTAMP,RECORD,I_glo_Avg,I_dir_Avg,I_dif_Avg,AirTC_Avg,RH_Avg,WS_ms_Avg,CS106_PB_Avg,Rain_mm_Tot
TS,RN,W/m2,W/m2,W/m2,°C,%,m/s,mbar,mm
,,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Tot
,,,,,,,,,
29/01/2021 21:00,4159,0,0,0,21.03,46.1,1.984,876.3782,-
29/01/2021 21:10,4160,0,0.186,0,21.39,45.32,2.291,876.8848,-
29/01/2021 21:20,4161,0,0.065,0,21.69,44.35,1.67,877.0317,-
29/01/2021 21:30,4162,0,0.001,0,21.86,43.36,0.703,877.1046,-
29/01/2021 21:40,4163,0,0.091,0,21.95,42.33,0.92,876.869,-
29/01/2021 21:50,4164,0,0.059,0,21.79,41.99,0.884,877.1218,-
29/01/2021 22:00,4165,0,0.019,0,21.63,42.91,0.839,877.1454,-
29/01/2021 22:10,4166,0,0.119,0,21.5,44.55,1.124,877.0077,-
29/01/2021 22:20,4167,0,0.047,0,21.18,45.8,0.829,877.2361,-
29/01/2021 22:30,4168,0,0.307,0,21.57,43.45,1.629,877.4499,-
29/01/2021 22:40,4169,0,0.161,0,21.98,41.25,1.588,877.6614,-
29/01/2021 22:50,4170,0,0.199,0,22.12,40.03,1.599,877.3252,-
29/01/2021 23:00,4171,0,0.054,0,21.99,40.97,1.583,877.1553,-
29/01/2021 23:10,4172,0,0.001,0,21.59,41.53,2.495,877.6287,-
29/01/2021 23:20,4173,0,0.006,0,21.48,41.12,2.585,877.6369,-
29/01/2021 23:30,4174,0,0.022,0,21.34,40.01,2.731,877.6942,-
29/01/2021 23:40,4175,0,0,0,20.78,40.64,2.073,877.7108,-
29/01/2021 23:50,4176,0,0,0,20.41,41.32,1.866,877.6686,-
30/01/2021 00:00,4177,0,0,0,20.33,40.78,1.344,877.6205,-
30/01/2021 00:10,4178,0,0.009,0,20.37,40.45,1.522,877.7932,-
30/01/2021 00:20,4179,0,0.001,0,20.25,40.7,1.389,877.6196,-
30/01/2021 00:30,4180,0,0,0,20.19,41.19,0.427,877.4252,-
30/01/2021 00:40,4181,0,0,0,20.06,42.09,0,877.7668,-
30/01/2021 00:50,4182,0,0.001,0,20.14,42.33,0.094,877.6453,-
30/01/2021 01:00,4183,0,0.04,0,19.61,45.29,1.347,877.6694,-
30/01/2021 01:10,4184,0,0.301,0,19.7,43.26,1.593,877.3425,-
30/01/2021 01:20,4185,0,0.346,0,19.99,42.17,1.708,877.7351,-
30/01/2021 01:30,4186,0,0.003,0,19.73,45.28,0.732,877.7033,-
30/01/2021 01:40,4187,0,0,0,19.26,46.39,1.559,877.6689,-
30/01/2021 01:50,4188,0,0.047,0,19.27,46.17,2.188,877.3427,-
30/01/2021 02:00,4189,0,0.002,0,18.97,47.57,2.503,877.7111,-
30/01/2021 02:10,4190,0,0.091,0,19.06,47.57,2.775,877.8166,-
30/01/2021 02:20,4191,0,0.034,0,19.06,47.99,2.615,877.2515,-
30/01/2021 02:30,4192,0,0.005,0,18.9,48.91,2.37,877.3924,-
30/01/2021 02:40,4193,0,0.005,0,18.74,49.7,2.215,877.3669,-
30/01/2021 02:50,4194,0,0.045,0,18.92,49.29,1.616,877.3669,-
30/01/2021 03:00,4195,0,0.047,0,18.79,50.1,1.731,877.26,-
30/01/2021 03:10,4196,0,0.062,0,18.66,50.59,2.388,877.0233,-
30/01/2021 03:20,4197,0,0.043,0,18.72,50.82,2.25,877.1213,-
30/01/2021 03:30,4198,0,0,0,18.38,52.2,2.281,876.6402,-
30/01/2021 03:40,4199,0,0.003,0,18.61,51.45,1.896,877.0723,-
30/01/2021 03:50,4200,0,0,0,18.55,52.17,1,877.0647,-
30/01/2021 04:00,4201,0,0.001,0,18.43,52.35,1.601,877.0229,-
30/01/2021 04:10,4202,0,0,0,18.17,54.24,1.184,877.0649,-
30/01/2021 04:20,4203,0,0,0,17.9,55.75,0.809,877.0311,-
30/01/2021 04:30,4204,0,0.079,0,17.99,55.1,1.979,876.9995,-
30/01/2021 04:40,4205,0,0.106,0,18.36,53.94,1.586,877.1052,-
30/01/2021 04:50,4206,0,0.05,0,18.27,54.78,2.114,876.982,-
30/01/2021 05:00,4207,0,0.001,0,18.04,56.04,2.391,876.9747,-
30/01/2021 05:10,4208,0,0,0,17.98,56.49,2.114,876.8601,-
30/01/2021 05:20,4209,0,0,0,17.87,57.21,1.488,876.8603,-
30/01/2021 05:30,4210,0,0,0,17.63,58.34,1.838,876.9418,-
30/01/2021 05:40,4211,0,0.022,0,17.64,58.49,2.004,877.0644,-
30/01/2021 05:50,4212,0,0.134,0,17.94,57.51,2.011,877.0072,-
30/01/2021 06:00,4213,0,0.113,0,18.13,56.92,1.751,877.2198,-
30/01/2021 06:10,4214,0,0.033,0,18.09,57.17,1.789,877.2365,-
30/01/2021 06:20,4215,0,0,0,17.61,58.87,2.298,877.1627,-
30/01/2021 06:30,4216,0,0.061,0,17.66,58.62,2.158,877.367,-
30/01/2021 06:40,4217,0,0.037,0,17.79,58.42,1.958,877.3177,-
30/01/2021 06:50,4218,0,0,0,17.43,60.06,2.176,877.5147,-
30/01/2021 07:00,4219,0,0,0,16.9,62.37,2.601,877.5883,-
30/01/2021 07:10,4220,0.086,0.098,0.117,17.04,61.63,2.469,877.825,-
30/01/2021 07:20,4221,4.587,0.46,3.991,17.25,60.92,2.56,877.7106,-
30/01/2021 07:30,4222,17.56,67.76,12.32,17.34,60.87,2.67,877.874,-
30/01/2021 07:40,4223,20.25,49.07,14.56,17.23,61.72,2.626,877.866,-
30/01/2021 07:50,4224,27.86,18.94,21.81,17.09,62.59,1.848,877.866,-
30/01/2021 08:00,4225,74.47,203.7,35.97,16.84,63.89,1.542,877.8738,-
30/01/2021 08:10,4226,105.6,266.6,46.22,16.98,63.67,1.754,878.0089,-
30/01/2021 08:20,4227,163.5,421.5,56.7,17.57,62.14,1.384,878.1464,-
30/01/2021 08:30,4228,205.8,474.4,66.41,18.57,59.22,0.917,878.1527,-
30/01/2021 08:40,4229,265.4,582.1,75.64,19.41,56.86,1.306,878.2515,-
30/01/2021 08:50,4230,262,511.5,77.97,20.29,54.07,0.889,878.5535,-
30/01/2021 09:00,4231,306.4,556.9,85.8,21.31,51.24,0.211,878.6677,-
30/01/2021 09:10,4232,316.9,535.5,86.6,22.68,49.7,0.667,878.545,-
30/01/2021 09:20,4233,359.6,579,90.2,22.59,49.75,0.85,878.6733,-
30/01/2021 09:30,4234,457.6,739.9,93.9,23.1,46.93,0.944,878.6364,-
30/01/2021 09:40,4235,491.8,761.5,95.1,24.19,44,0.366,878.7294,-
30/01/2021 09:50,4236,531.6,791,95.6,24.82,42.64,0.447,878.6955,-
30/01/2021 10:00,4237,566.7,805,97.1,24.64,43.32,1.298,878.3603,-
30/01/2021 10:10,4238,597.9,811,99.8,24.57,43.23,1.766,878.5251,-
30/01/2021 10:20,4239,604,786.5,99.2,24.14,43.71,1.328,878.389,-
30/01/2021 10:30,4240,586.3,730.2,100.7,24.05,43.78,1.719,878.293,-
30/01/2021 10:40,4241,694.6,864,101.7,23.81,44.38,2.859,878.1598,-
30/01/2021 10:50,4242,717.5,867,102.4,23.83,44.18,2.807,878.2267,-
30/01/2021 11:00,4243,743.9,877,104,23.97,43.7,3.09,878.2863,-
30/01/2021 11:10,4244,766.7,883,105.9,24.63,41.65,2.623,878.1754,-
30/01/2021 11:20,4245,787.9,889,107.6,24.8,41.36,2.758,877.8949,-
30/01/2021 11:30,4246,807,890,110.4,24.78,41.17,2.271,877.8806,-
30/01/2021 11:40,4247,815,876,115.3,24.97,41.2,2.368,877.637,-
30/01/2021 11:50,4248,829,872,120.9,25.33,40.13,2.412,877.4236,-
30/01/2021 12:00,4249,840,868,123.8,26.49,37.13,1.951,877.4004,-
30/01/2021 12:10,4250,851,871,124.4,26.31,37.37,1.364,876.9627,-
30/01/2021 12:20,4251,855,866,124.1,26.59,36.44,1.673,877.0715,-
30/01/2021 12:30,4252,867,867,126.7,25.72,37.29,2.004,876.8473,-
30/01/2021 12:40,4253,867,858,130.2,26.12,36.5,1.668,876.5324,-
30/01/2021 12:50,4254,868,857,130.3,27.31,34.77,1.308,876.0373,-
30/01/2021 13:00,4255,855,833,134.1,28.29,33.28,1.332,876.0245,-
30/01/2021 13:10,4256,855,841,129,27.96,33.42,0.439,875.5893,-
30/01/2021 13:20,4257,854,841,128.6,28.3,32.99,1.74,875.2581,-
30/01/2021 13:30,4258,850,836,129.5,26.95,34.8,2.128,875.5478,-
30/01/2021 13:40,4259,835,827,130.7,28.01,33.05,1.741,874.8517,-
30/01/2021 13:50,4260,819,809,133.4,28.04,32.81,1.939,874.6875,-
30/01/2021 14:00,4261,805,800,134.5,28.55,32.57,2.385,874.4857,-
30/01/2021 14:10,4262,782.6,782.2,137.1,28.4,32.88,1.203,874.1703,-
30/01/2021 14:20,4263,761.7,762.2,141,29.29,31.54,2.835,873.9876,-
30/01/2021 14:30,4264,748.2,756.9,143.3,29.43,30.89,1.704,874.4363,-
30/01/2021 14:40,4265,726.9,746,142.4,29.82,30.15,1.717,874.0516,-
30/01/2021 14:50,4266,708,747,137.8,30.1,29.65,0.92,873.4379,-
30/01/2021 15:00,4267,670.2,718.3,133.2,30.17,29.82,2.173,873.764,-
30/01/2021 15:10,4268,649.3,712.5,131.8,30.34,29.27,1.892,873.298,-
30/01/2021 15:20,4269,629.3,708.3,130.8,30.33,28.55,1.745,873.1258,-
30/01/2021 15:30,4270,592.2,674.8,131.6,29.98,28.61,2.135,873.0129,-
30/01/2021 15:40,4271,547.5,636.6,128.8,30.37,27.74,1.566,873.2894,-
30/01/2021 15:50,4272,518.2,628.3,123.3,30.58,27.61,1.362,873.2897,-
30/01/2021 16:00,4273,478.9,604.8,116.3,30.79,26.96,1.116,873.2394,-
30/01/2021 16:10,4274,450.3,597.8,111.4,31.27,26.59,1.33,872.7515,-
30/01/2021 16:20,4275,414.4,566.3,109.5,30.86,27.02,0.759,873.1337,-
30/01/2021 16:30,4276,369.1,520.3,105,31.01,27.1,1.665,872.758,-
30/01/2021 16:40,4277,337,503.6,98.3,30.85,27.2,1.42,872.7855,-
30/01/2021 16:50,4278,304,481.4,92.4,30.2,28.11,1.73,872.631,-
30/01/2021 17:00,4279,270.8,450.3,88.9,30.07,28.46,1.863,873.0316,-
30/01/2021 17:10,4280,235.3,415.1,83,30.32,28.17,1.638,873.0027,-
30/01/2021 17:20,4281,197.4,369,75.29,30.5,28.14,1.618,872.7803,-
30/01/2021 17:30,4282,162.4,318.8,68.31,30.41,28.4,1.389,872.7978,-
30/01/2021 17:40,4283,129.7,276.4,58.53,30.54,28.21,1.155,872.7097,-
30/01/2021 17:50,4284,95.7,219.7,47.05,30.08,28.49,0.805,873.3279,-
30/01/2021 18:00,4285,65.96,163.8,35.77,29.78,28.98,0.568,872.959,-
30/01/2021 18:10,4286,41.3,109.1,24.81,29.09,30.19,0.771,872.9782,-
30/01/2021 18:20,4287,18.1,11.15,13.59,28.56,30.57,0.845,873.2816,-
30/01/2021 18:30,4288,4.751,0.016,3.182,28.19,31.17,0.509,873.2144,-
30/01/2021 18:40,4289,0,0,0,27.92,31.49,0.69,873.0336,-
30/01/2021 18:50,4290,0,0,0,27.53,33.78,0.457,873.1104,-
30/01/2021 19:00,4291,0,0,0,26.94,34.76,1.201,873.2116,-
30/01/2021 19:10,4292,0,0,0,26.4,36.68,1.659,873.226,-
30/01/2021 19:20,4293,0,0,0,25.69,38.9,2.254,873.3741,-
30/01/2021 19:30,4294,0,0,0,25.14,40.31,2.266,873.457,-
30/01/2021 19:40,4295,0,0,0,24.68,41.41,2.518,873.5039,-
30/01/2021 19:50,4296,0,0,0,24.38,41.96,2.904,873.6543,-
30/01/2021 20:00,4297,0,0,0,24.36,41.97,2.688,873.9442,-
30/01/2021 20:10,4298,0,0,0,24.15,42.63,1.886,874.019,-
30/01/2021 20:20,4299,0,0,0,23.97,43.06,1.503,874.2342,-
30/01/2021 20:30,4300,0,0,0,23.7,43.94,0.927,874.4008,-
30/01/2021 20:40,4301,0,0,0,23.5,45.04,0.248,874.3395,-
30/01/2021 20:50,4302,0,0.066,0,23.6,43.29,1.272,874.2924,-
30/01/2021 21:00,4303,0,0,0,23.8,42.61,0.514,874.8229,-
30/01/2021 21:10,4304,0,0.059,0,23.46,44.12,1.763,874.8488,-
30/01/2021 21:20,4305,0,0,0,23.09,45.42,1.48,874.9791,-
30/01/2021 21:30,4306,0,0,0,22.77,46.08,2.044,874.9706,-
30/01/2021 21:40,4307,0,0,0,22.51,47.44,1.727,874.9219,-
30/01/2021 21:50,4308,0,0,0,22.4,47.66,2.21,875.1424,-
30/01/2021 22:00,4309,0,0,0,22.26,47.99,2.111,875.1752,-
30/01/2021 22:10,4310,0,0,0,22.17,48.46,0.67,875.1743,-
30/01/2021 22:20,4311,0,0,0,22.08,48.7,0.725,874.8398,-
30/01/2021 22:30,4312,0,0.068,0,22.18,48.33,1.264,875.0616,-
30/01/2021 22:40,4313,0,0.04,0,21.89,49.36,1.418,875.3059,-
30/01/2021 22:50,4314,0,0.1,0,22.24,48.02,1.713,875.3223,-
30/01/2021 23:00,4315,0,0.042,0,21.98,49.18,2.01,875.3469,-
30/01/2021 23:10,4316,0,0,0,21.48,50.69,2.46,875.0433,-
30/01/2021 23:20,4317,0,0.041,0,21.66,49.75,2.37,875.176,-
30/01/2021 23:30,4318,0,0,0,21.69,49.66,1.936,875.3305,-
30/01/2021 23:40,4319,0,0.194,0,21.9,48.49,2.426,875.2894,-
30/01/2021 23:50,4320,0,0.085,0,22.09,47.9,1.509,875.2651,-
31/01/2021 00:00,4321,0,0.035,0,21.63,49.07,1.806,875.2646,-
31/01/2021 00:10,4322,0,0.072,0,21.82,48.29,1.501,875.2493,-
31/01/2021 00:20,4323,0,0.06,0,21.79,48.2,1.863,875.0107,-
31/01/2021 00:30,4324,0,0.039,0,21.78,48.26,2.116,875.0859,-
31/01/2021 00:40,4325,0,0.098,0,22.04,47.14,1.247,874.8715,-
31/01/2021 00:50,4326,0,0.007,0,22.01,47.5,1.426,875.0289,-
31/01/2021 01:00,4327,0,0.001,0,21.77,48.32,1.123,875.0932,-
31/01/2021 01:10,4328,0,0,0,21.28,49.64,0.559,875.0524,-
31/01/2021 01:20,4329,0,0.056,0,21.14,50.24,0.987,875.0524,-
31/01/2021 01:30,4330,0,0.02,0,21.05,50.07,0.475,874.9126,-
31/01/2021 01:40,4331,0,0.019,0,20.56,53.04,0.212,875.0687,-
31/01/2021 01:50,4332,0,0.003,0,20.14,53.78,0.926,874.8315,-
31/01/2021 02:00,4333,0,0.076,0,20.17,53.85,1.531,874.5538,-
31/01/2021 02:10,4334,0,0.166,0,20.05,53.12,1.793,874.5125,-
31/01/2021 02:20,4335,0,0.013,0,19.65,54.7,2.238,874.8898,-
31/01/2021 02:30,4336,0,0,0,19.26,55.88,2.311,874.8467,-
31/01/2021 02:40,4337,0,0,0,18.98,57.12,2.4,874.6608,-
31/01/2021 02:50,4338,0,0.001,0,18.83,57.54,2.768,874.7573,-
31/01/2021 03:00,4339,0,0.129,0,19,57.16,1.7,874.5941,-
31/01/2021 03:10,4340,0,0.017,0,18.79,58.34,1.824,874.3328,-
31/01/2021 03:20,4341,0,0.027,0,18.56,58.75,2.12,874.5698,-
31/01/2021 03:30,4342,0,0.059,0,18.84,57.75,2.06,874.3171,-
31/01/2021 03:40,4343,0,0.043,0,18.79,57.88,2.035,874.5206,-
31/01/2021 03:50,4344,0,0.23,0,19.25,55.94,2.026,874.7095,-
31/01/2021 04:00,4345,0,0.041,0,18.75,57,1.865,874.6926,-
31/01/2021 04:10,4346,0,0.244,0,19.52,52.21,1.823,874.6184,-
31/01/2021 04:20,4347,0,0.003,0,18.84,55.6,2.02,874.4645,-
31/01/2021 04:30,4348,0,0.018,0,18.36,57.78,2.905,874.9052,-
31/01/2021 04:40,4349,0,0.052,0,18.55,56.47,2.833,874.7418,-
31/01/2021 04:50,4350,0,0.002,0,18.36,57.38,2.873,874.921,-
31/01/2021 05:00,4351,0,0,0,17.99,58.93,2.174,875.0691,-
31/01/2021 05:10,4352,0,0,0,17.89,57.89,2.095,875.2251,-
31/01/2021 05:20,4353,0,0.041,0,18,55.62,2.409,875.2488,-
31/01/2021 05:30,4354,0,0.048,0,17.99,54.11,2.05,875.2153,-
31/01/2021 05:40,4355,0,0.051,0,18.41,50.66,0.895,875.1676,-
31/01/2021 05:50,4356,0,0.005,0,18.4,50.27,0.002,875.4117,-
31/01/2021 06:00,4357,0,0.212,0,18.65,48.49,0.693,875.1918,-
31/01/2021 06:10,4358,0,0,0,18.53,50.06,0.74,875.2983,-
31/01/2021 06:20,4359,0,0.02,0,18.14,52.86,1.274,875.6661,-
31/01/2021 06:30,4360,0,0.011,0,17.82,54,1.444,875.797,-
31/01/2021 06:40,4361,0,0,0,17.82,53.87,0.785,875.813,-
31/01/2021 06:50,4362,0,0.019,0,17.64,54.89,1.526,875.9195,-
31/01/2021 07:00,4363,0,0.129,0,17.43,55.96,1.944,875.9683,-
31/01/2021 07:10,4364,0.237,0.003,0.15,17.15,57.22,2.406,875.903,-
31/01/2021 07:20,4365,4.93,0.206,4.108,16.99,57.13,2.749,875.9445,-
31/01/2021 07:30,4366,17.43,36.35,13.08,16.91,56.86,2.749,876.296,-
31/01/2021 07:40,4367,40.33,151.4,24.09,17.22,54.98,2.594,876.4437,-
31/01/2021 07:50,4368,68.89,247.8,34.11,17.39,54.48,2.265,876.537,-
31/01/2021 08:00,4369,101.8,333.3,43.7,17.89,52.29,2.081,876.6322,-
31/01/2021 08:10,4370,137.2,402.9,52.87,18.45,50.93,1.864,876.9022,-
31/01/2021 08:20,4371,172.3,458.1,61.1,19.56,48.19,1.091,876.9994,-
31/01/2021 08:30,4372,208.9,505.4,69.62,20.52,46.57,0.256,877.1793,-
31/01/2021 08:40,4373,246.8,551.2,76.4,21.71,45.25,0,877.0815,-
31/01/2021 08:50,4374,284.5,589.3,83.8,23.03,42.91,0.003,877.5226,-
31/01/2021 09:00,4375,327.7,632.3,91.7,23.11,44.63,0.628,877.5802,-
31/01/2021 09:10,4376,365.9,661.8,98.7,24.06,42.72,0.304,877.6934,-
31/01/2021 09:20,4377,404,686.1,105.8,24.14,42.23,0.246,877.8804,-
31/01/2021 09:30,4378,438.9,702.7,111.5,24.13,42.99,0.41,877.9442,-
31/01/2021 09:40,4379,476.4,720.8,117,24.99,42.64,0.846,877.8057,-
31/01/2021 09:50,4380,513.9,741.3,121.8,25.09,42.27,1.202,877.8103,-
31/01/2021 10:00,4381,545.6,751.2,127,25.34,41.8,1.186,877.7305,-
31/01/2021 10:10,4382,585,775.8,129.2,25.42,41.15,1.479,877.8464,-
31/01/2021 10:20,4383,619.4,795.4,130.8,25.44,41.26,2.125,877.8882,-
31/01/2021 10:30,4384,652,815,131,25.39,41.57,1.703,877.8679,-
31/01/2021 10:40,4385,681.5,827,130,25.77,40.35,1.973,877.8179,-
31/01/2021 10:50,4386,708.3,838,127.9,25.95,40.04,1.838,877.7186,-
31/01/2021 11:00,4387,734.8,848,127.4,26.25,39.36,1.816,877.6309,-
31/01/2021 11:10,4388,754.5,852,126.8,26.88,38.09,1.292,877.4467,-
31/01/2021 11:20,4389,777.3,859,126.3,26.89,38.34,1.958,877.2458,-
31/01/2021 11:30,4390,796.3,863,125.7,26.88,38.46,1.89,877.1676,-
31/01/2021 11:40,4391,811,868,124,27.34,37.29,1.224,876.9189,-
31/01/2021 11:50,4392,825,868,124,27.34,36.5,1.42,876.6664,-
31/01/2021 12:00,4393,837,870,123.5,27.64,34.07,1.582,876.9674,-
31/01/2021 12:10,4394,852,877,122.4,28.27,32.3,1.928,876.6487,-
31/01/2021 12:20,4395,859,880,120.9,28.59,32.07,1.424,876.3755,-
31/01/2021 12:30,4396,870,883,120.6,28.04,33.13,1.931,876.311,-
31/01/2021 12:40,4397,874,884,119.6,28.82,32.45,1.819,876.0604,-
31/01/2021 12:50,4398,873,880,119.2,28.72,33.34,1.565,875.7768,-
31/01/2021 13:00,4399,871,874,118.3,28.82,32.72,1.487,876.0425,-
31/01/2021 13:10,4400,871,875,117.7,29.12,32.1,2.097,875.4746,-
31/01/2021 13:20,4401,863,870,116.6,29.71,31.32,1.536,875.3256,-
31/01/2021 13:30,4402,854,861,115.6,29.86,30.88,1.52,874.9295,-
31/01/2021 13:40,4403,847,857,115.9,29.56,31.28,2.007,874.6848,-
31/01/2021 13:50,4404,835,853,115.1,30.38,29.01,1.451,874.5673,-
31/01/2021 14:00,4405,819,841,116.7,30.95,28.09,2.092,874.9242,-
31/01/2021 14:10,4406,810,841,117,31.03,27.53,2.106,874.1993,-
31/01/2021 14:20,4407,787.8,826,117.3,30.44,27.69,1.072,874.5361,-
31/01/2021 14:30,4408,767.9,817,116.7,31.16,26.71,1.118,873.8166,-
31/01/2021 14:40,4409,743.6,805,115.2,31.95,25.95,1.043,873.6427,-
31/01/2021 14:50,4410,727.2,798.8,114.5,31.96,25.31,2.256,873.4416,-
31/01/2021 15:00,4411,702.8,789,113.2,31.08,26.59,2.024,873.7485,-
31/01/2021 15:10,4412,671,774.9,111.3,31.8,26.15,1.394,873.3134,-
31/01/2021 15:20,4413,645.3,761.5,109.6,31.79,25.67,2.089,872.9957,-
31/01/2021 15:30,4414,606.8,736.7,108,32.14,25.36,1.589,873.0042,-
31/01/2021 15:40,4415,575.4,721.8,106.2,32.01,25.14,0.936,873.2566,-
31/01/2021 15:50,4416,542.2,701.7,104.4,32.46,24.88,1.958,873.0529,-
31/01/2021 16:00,4417,505.4,673.9,102.3,31.66,25.49,2.12,873.1345,-
31/01/2021 16:10,4418,467.5,647.9,100,32.22,25.21,2.108,872.8986,-
31/01/2021 16:20,4419,433.7,626.5,97.4,31.45,25.91,2.591,872.6545,-
31/01/2021 16:30,4420,392.8,599.9,92.1,31.89,25.04,1.109,872.6447,-
31/01/2021 16:40,4421,353.5,571.3,86.8,32.71,24.37,1.036,872.7198,-
31/01/2021 16:50,4422,315.3,535.9,82.6,32.73,24.57,1.507,872.7128,-
31/01/2021 17:00,4423,277.5,501.2,77.51,32.53,24.76,1.299,873.1556,-
31/01/2021 17:10,4424,238.6,460,71.56,32.65,24.31,1.162,872.9103,-
31/01/2021 17:20,4425,200.4,413.7,64.57,32.54,24.33,0.929,873.0052,-
31/01/2021 17:30,4426,163.6,365.8,57.33,32.03,24.72,0.535,873.2751,-
31/01/2021 17:40,4427,126.3,306.3,49.47,32.52,24.25,0.526,872.7006,-
31/01/2021 17:50,4428,92.8,238.5,41.33,32.42,24.25,0.168,873.3112,-
31/01/2021 18:00,4429,61.32,161.3,31.76,32.35,24.45,0.051,873.1255,-
31/01/2021 18:10,4430,35.19,84.3,21.48,31.22,25.71,0.093,872.8033,-
31/01/2021 18:20,4431,15.04,10.19,11.07,30.33,26.78,0.51,873.1093,-
31/01/2021 18:30,4432,3.774,0,2.457,29.52,28.76,0.894,872.8956,-
31/01/2021 18:40,4433,0,0,0,28.65,30.9,1.452,873.1199,-
31/01/2021 18:50,4434,0,0,0,28.23,31.31,1.871,873.1072,-
31/01/2021 19:00,4435,0,0,0,27.54,33.24,2.75,873.5101,-
31/01/2021 19:10,4436,0,0,0,26.74,35.57,2.909,873.2961,-
31/01/2021 19:20,4437,0,0,0,26.04,37.17,2.89,873.5687,-
31/01/2021 19:30,4438,0,0,0,25.65,37.71,2.73,873.6583,-
31/01/2021 19:40,4439,0,0,0,25.83,36.75,2.368,873.8127,-
31/01/2021 19:50,4440,0,0.442,0,26.49,32.22,3.383,874.0193,-
31/01/2021 20:00,4441,0,0.786,0,28.21,21.53,3.75,873.9962,-
31/01/2021 20:10,4442,0,0.245,0,28.41,19.97,3.832,874.0792,-
31/01/2021 20:20,4443,0,0.004,0,28.28,20.48,3.31,874.3757,-
31/01/2021 20:30,4444,0,0.014,0,28.15,20.2,3.581,874.4039,-
31/01/2021 20:40,4445,0,0.007,0,27.92,20,3.183,874.6586,-
31/01/2021 20:50,4446,0,0,0,27.34,21.49,1.804,875.2053,-
31/01/2021 21:00,4447,0,0,0,26.77,25.16,1.458,875.5527,-
31/01/2021 21:10,4448,0,0,0,26.44,27.82,1.097,875.7758,-
31/01/2021 21:20,4449,0,0,0,26.33,28.35,0.46,875.869,-
31/01/2021 21:30,4450,0,0,0,26.05,29.09,1.548,876.11,-
31/01/2021 21:40,4451,0,0,0,25.6,29.77,1.522,876.2512,-
31/01/2021 21:50,4452,0,0,0,25.22,30.42,0.066,876.2985,-
31/01/2021 22:00,4453,0,0,0,24.71,31.55,1.243,876.4352,-
31/01/2021 22:10,4454,0,0.092,0,24.5,31.68,2.12,876.5936,-
31/01/2021 22:20,4455,0,0.007,0,24.61,31.11,1.714,876.512,-
31/01/2021 22:30,4456,0,0,0,23.62,32.66,1.71,876.6219,-
31/01/2021 22:40,4457,0,0.325,0,23.99,30.94,3.066,877.1058,-
31/01/2021 22:50,4458,0,0.074,0,24.35,29.87,2.601,877.1952,-
31/01/2021 23:00,4459,0,0.209,0,24.28,29.46,3.034,877.2366,-
31/01/2021 23:10,4460,0,0,0,23.92,30.13,1.557,877.2764,-
31/01/2021 23:20,4461,0,0.012,0,23.58,30.45,4.219,877.1713,-
31/01/2021 23:30,4462,0,0,0,23.21,31.47,3.114,877.4817,-
31/01/2021 23:40,4463,0,0,0,22.6,32.86,3.044,877.8259,-
31/01/2021 23:50,4464,0,0,0,22.21,33.42,3.526,878.0134,-
01/02/2021 00:00,4465,0,0,0,21.53,35.32,3.268,878.1188,-
01/02/2021 00:10,4466,0,0.331,0,22.33,33.03,3.845,877.9315,-
01/02/2021 00:20,4467,0,0.322,0,22.7,32.18,4.47,877.9485,-
01/02/2021 00:30,4468,0,0.017,0,22.56,32.47,3.889,878.4796,-
01/02/2021 00:40,4469,0,0,0,22.17,33.5,3.458,878.5286,-
01/02/2021 00:50,4470,0,0,0,21.62,34.88,3.346,878.5284,-
01/02/2021 01:00,4471,0,0,0,21.19,35.89,3.306,878.7569,-
01/02/2021 01:10,4472,0,0,0,20.89,36.96,3.581,878.4301,-
01/02/2021 01:20,4473,0,0.297,0,21.28,35.46,4.556,878.3249,-
01/02/2021 01:30,4474,0,0.007,0,21.1,35.87,4.272,878.7822,-
01/02/2021 01:40,4475,0,0.017,0,20.27,37.93,4.301,878.9946,-
01/02/2021 01:50,4476,0,0.223,0,20.92,36.1,4.59,879.0432,-
01/02/2021 02:00,4477,0,0,0,20.54,37.61,3.319,878.84,-
01/02/2021 02:10,4478,0,0.033,0,20.38,38.83,3.826,879.1664,-
01/02/2021 02:20,4479,0,0.23,0,20.63,38.28,4.425,879.1571,-
01/02/2021 02:30,4480,0,0.157,0,20.83,38,3.849,878.5693,-
01/02/2021 02:40,4481,0,0.249,0,21.01,37.56,4.909,878.93,-
01/02/2021 02:50,4482,0,0.097,0,21.11,37.19,3.358,878.9201,-
01/02/2021 03:00,4483,0,0,0,20.39,39.24,3.031,878.7983,-
01/02/2021 03:10,4484,0,0.064,0,20.36,39.1,3.325,878.9128,-
01/02/2021 03:20,4485,0,0.156,0,20.47,38.86,3.936,878.4965,-
01/02/2021 03:30,4486,0,0,0,20.15,39.46,3.583,878.9207,-
01/02/2021 03:40,4487,0,0.037,0,19.92,40.04,3.236,878.9211,-
01/02/2021 03:50,4488,0,0,0,19.88,40.24,2.581,878.9783,-
01/02/2021 04:00,4489,0,0,0,19.54,41.29,1.41,878.9208,-
01/02/2021 04:10,4490,0,0.005,0,19.03,43.48,1.647,878.7905,-
