TOA5,ESOLMET-IER,CR1000,23644,CR1000.Std.16,44971,TablaGeneral,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg
TS,RN,W/m2,W/m2,W/m2,?C,%,m/s,mbar
,,Avg,Avg,Avg,Avg,Smp,Avg,Avg
,,,,,,,,
09/03/2020 00:00,44277,0,0,0,21.5,43.58,1.594,877.8174
09/03/2020 00:10,44278,0,0,0,21.44,43.65,0.605,877.9472
09/03/2020 00:20,44279,0.102,0,0,21.71,43.24,1.053,878.1118
09/03/2020 00:30,44280,0.014,0,0,21.55,44.88,1.114,878.267
09/03/2020 00:40,44281,0,0,0,20.72,48.08,1.755,878.2908
09/03/2020 00:50,44282,0.006,0,0,20.26,47.37,2.031,878.128
09/03/2020 01:00,44283,0.113,0,0,20.54,44.95,1.688,878.3488
09/03/2020 01:10,44284,0.155,0,0,20.65,46.99,2.069,878.4465
09/03/2020 01:20,44285,0.041,0,0,20.23,48.12,2.203,878.1113
09/03/2020 01:30,44286,0,0,0,19.98,47.61,2.216,878.4057
09/03/2020 01:40,44287,0.056,0,0,20.12,47.84,2.086,878.3651
09/03/2020 01:50,44288,0.248,0,0,20.4,46.17,2.094,878.6175
09/03/2020 02:00,44289,0,0,0,19.93,46.92,2.451,878.5203
09/03/2020 02:10,44290,0.071,0,0,20.03,48.12,2.661,878.7747
09/03/2020 02:20,44291,0,0,0,19.32,49.28,2.674,878.692
09/03/2020 02:30,44292,0.018,0,0,19.37,48.08,2.551,878.6828
09/03/2020 02:40,44293,0.159,0,0,19.7,48.66,2.29,878.3074
09/03/2020 02:50,44294,0,0,0,19.35,49.58,1.95,878.4711
09/03/2020 03:00,44295,0.13,0,0,19.4,47.95,1.601,878.4301
09/03/2020 03:10,44296,0.214,0,0,19.81,48.29,1.903,878.3567
09/03/2020 03:20,44297,0,0,0,19.55,50.57,1.826,878.4393
09/03/2020 03:30,44298,0.05,0,0,19.22,50.03,1.744,878.5687
09/03/2020 03:40,44299,0.005,0,0,19.2,51.15,1.987,878.6602
09/03/2020 03:50,44300,0.142,0,0,18.94,50.3,2.466,878.7328
09/03/2020 04:00,44301,0.084,0,0,19.08,50.78,2.338,878.5855
09/03/2020 04:10,44302,0.02,0,0,18.87,51.15,2.009,878.5931
09/03/2020 04:20,44303,0.002,0,0,18.74,52.07,2.243,878.4801
09/03/2020 04:30,44304,0,0,0,18.36,52.96,1.543,878.6098
09/03/2020 04:40,44305,0,0,0,18.27,53.09,0.014,878.7581
09/03/2020 04:50,44306,0.01,0,0,18.37,51.9,0.824,878.9868
09/03/2020 05:00,44307,0.262,0,0,18.47,51.87,1.359,879.1334
09/03/2020 05:10,44308,0.384,0,0,18.58,51.32,1.896,879.1339
09/03/2020 05:20,44309,0.279,0,0,18.4,52.75,2.343,878.9537
09/03/2020 05:30,44310,0,0,0,17.44,54.35,1.647,879.1912
09/03/2020 05:40,44311,0.208,0,0,17.89,53.71,2.461,879.1745
09/03/2020 05:50,44312,0.169,0,0,17.67,53.43,2.724,879.4363
09/03/2020 06:00,44313,0.052,0,0,17.44,54.08,2.825,879.2721
09/03/2020 06:10,44314,0.007,0,0,17.17,55.78,2.519,879.4779
09/03/2020 06:20,44315,0,0,0,17.09,56.19,1.97,879.5019
09/03/2020 06:30,44316,0,0,0,17.02,55.89,1.648,879.7797
09/03/2020 06:40,44317,0.124,0,0,17.33,55.44,1.257,879.9189
09/03/2020 06:50,44318,0.177,0,0,17.27,54.9,1.432,879.8889
09/03/2020 07:00,44319,0.108,2.487,2.115,17.28,53.94,0.499,879.9991
09/03/2020 07:10,44320,10.09,12.3,10.03,17.37,55.17,1.541,880.0961
09/03/2020 07:20,44321,202,43,19.15,17.44,53.16,1.358,880.1805
09/03/2020 07:30,44322,297.2,75.24,26.86,17.96,52.75,1.046,880.1775
09/03/2020 07:40,44323,413.6,112.4,33.58,17.85,53.03,1.496,880.4372
09/03/2020 07:50,44324,484.4,140.5,39.44,18.02,52.48,1.473,880.6014
09/03/2020 08:00,44325,548.7,166.5,44.32,18.59,51.15,1.137,880.5662
09/03/2020 08:10,44326,585.6,189.3,48.79,19.89,49.65,0.289,880.7535
09/03/2020 08:20,44327,631.2,216.8,53.22,20.96,42.8,0.251,881.0154
09/03/2020 08:30,44328,674.7,237.1,56.73,21.9,41.4,0,880.9406
09/03/2020 08:40,44329,705.7,255.5,60.59,22.04,43.38,1.074,881.1959
09/03/2020 08:50,44330,739.8,278.4,63.22,21.74,43.07,1.828,881.1453
09/03/2020 09:00,44331,757.4,303.4,66.47,21.82,42.09,2.195,881.0808
09/03/2020 09:10,44332,787.6,336.3,68.35,22.12,41.2,2.336,881.3412
09/03/2020 09:20,44333,806,375.9,70.61,22.31,42.02,2.075,881.2702
09/03/2020 09:30,44334,821,424.7,72.76,22.15,41.06,1.878,881.4446
09/03/2020 09:40,44335,828,481.3,75.47,22.86,39.29,2.159,881.4235
09/03/2020 09:50,44336,825,539.4,79.1,23.39,38.1,2.339,881.519
09/03/2020 10:00,44337,860,614,78.3,23.35,39.12,1.4,881.5093
09/03/2020 10:10,44338,871,675.4,78.56,24.07,36.29,1.164,881.4987
09/03/2020 10:20,44339,886,735.5,79.44,24.71,34.31,1.226,881.4643
09/03/2020 10:30,44340,889,781.3,80.8,24.75,36.42,1.811,881.2289
09/03/2020 10:40,44341,900,824,82.3,24.72,35.4,1.818,881.2382
09/03/2020 10:50,44342,903,855,84.6,24.84,37.61,1.625,881.1514
09/03/2020 11:00,44343,914,890,88.2,24.22,36.86,2.968,881.0786
09/03/2020 11:10,44344,912,908,91,24.95,34.79,1.74,881.063
09/03/2020 11:20,44345,915,922,87.3,25.69,33.93,1.835,881.0811
09/03/2020 11:30,44346,930,949,85.9,25.64,33.73,2.198,880.6611
09/03/2020 11:40,44347,931,966,86.3,25.31,33.52,2.389,880.4277
09/03/2020 11:50,44348,944,992,89.4,25.91,32.03,2.255,880.3815
09/03/2020 12:00,44349,919,995,104.1,26.78,31.92,1.106,880.288
09/03/2020 12:10,44350,800,946,143.6,26.79,31.79,2.004,880.2488
09/03/2020 12:20,44351,900,1016,119.2,27.55,31.65,2.293,879.9988
09/03/2020 12:30,44352,940,1026,92.7,27.1,31.92,2.479,879.6695
09/03/2020 12:40,44353,951,1033,86.4,27.61,30.63,2.186,879.4253
09/03/2020 12:50,44354,956,1040,86.3,27.66,29.88,1.886,879.1843
09/03/2020 13:00,44355,957,1047,89.7,28.16,29.81,2.586,878.8572
09/03/2020 13:10,44356,942,1042,100.9,28.02,28.17,1.577,878.5912
09/03/2020 13:20,44357,900,1028,122,28.98,26.68,2.616,878.477
09/03/2020 13:30,44358,859,1012,141.2,28.86,26.54,2.437,878.1355
09/03/2020 13:40,44359,774.3,939,148.4,29.8,27.08,1.955,878.0234
09/03/2020 13:50,44360,788.6,951,153,29.08,25.86,1.474,877.9223
09/03/2020 14:00,44361,464.2,707,201.3,30.13,25.14,1.723,877.8486
09/03/2020 14:10,44362,842,986,157.2,30.45,23.74,1.31,877.8137
09/03/2020 14:20,44363,945,986,90.8,30.63,24.49,1.555,877.207
09/03/2020 14:30,44364,952,961,77.95,30.69,22.96,2.434,877.4192
09/03/2020 14:40,44365,949,938,74.18,31.24,20.81,1.916,877.1151
09/03/2020 14:50,44366,941,916,73.75,30.99,21.05,1.963,876.9863
09/03/2020 15:00,44367,918,876,73.87,31.52,21.94,1.038,877.0501
09/03/2020 15:10,44368,901,849,78.14,31.4,20.92,1.665,876.9117
09/03/2020 15:20,44369,889,808,76.42,31.72,21.77,1.376,876.5104
09/03/2020 15:30,44370,885,770.1,74.81,31.27,18.5,2.298,876.4565
09/03/2020 15:40,44371,885,723.1,73.77,31.91,20.24,1.798,876.0319
09/03/2020 15:50,44372,864,656.3,73.67,32.38,18.8,2.033,875.783
09/03/2020 16:00,44373,852,596.7,77.58,32.43,17.88,2.13,875.8023
09/03/2020 16:10,44374,792.2,517.9,84.6,32.39,16.25,1.471,875.9146
09/03/2020 16:20,44375,597.2,389.9,90.1,32.51,14.72,1.654,875.791
09/03/2020 16:30,44376,626.1,376.7,100.7,31.96,14.24,0.924,875.7693
09/03/2020 16:40,44377,641.4,347.7,98.7,32.99,14.14,0.902,875.8393
09/03/2020 16:50,44378,719.2,329.3,82.3,33.27,16.15,1.183,875.7032
09/03/2020 17:00,44379,712.8,296.3,72.41,31.89,17.14,1.431,875.4549
09/03/2020 17:10,44380,684,273.5,70.12,31.99,17.41,1.48,875.4618
09/03/2020 17:20,44381,614.5,243.3,66.34,32.1,16.9,0.58,875.4539
09/03/2020 17:30,44382,578.2,232.1,68.97,32.51,17.61,1.123,875.5961
09/03/2020 17:40,44383,556.9,223.9,76.16,32.02,17.48,0.935,875.5574
09/03/2020 17:50,44384,511.5,201.5,77.88,32.65,17.24,0.975,875.7396
09/03/2020 18:00,44385,418.6,168.8,73.9,33.36,16.97,0.546,875.6001
09/03/2020 18:10,44386,197.6,100.6,54.72,32.27,18.91,1.22,875.6806
09/03/2020 18:20,44387,46.41,57.97,44.56,31.06,19.62,1.791,875.9725
09/03/2020 18:30,44388,36.58,43.9,34.77,30.84,20.34,0.652,875.493
09/03/2020 18:40,44389,0.33,20.5,17.81,30.67,19.76,0.287,875.7418
09/03/2020 18:50,44390,0,4.342,3.245,30.41,20.44,0.156,875.6232
09/03/2020 19:00,44391,0,0,0,30.05,22.45,0.014,875.8118
09/03/2020 19:10,44392,0,0,0,29.57,22.35,0.409,876.0228
09/03/2020 19:20,44393,0,0,0,29.22,23.58,0.125,876.1276
09/03/2020 19:30,44394,0,0,0,28.89,24.94,0.166,875.9191
09/03/2020 19:40,44395,0,0,0,28.02,25.69,1.75,876.14
09/03/2020 19:50,44396,0,0,0,27.65,24.84,2.493,876.2379
09/03/2020 20:00,44397,0,0,0,26.95,25.28,2.733,876.6698
09/03/2020 20:10,44398,0,0,0,26.18,27.29,2.43,876.7986
09/03/2020 20:20,44399,0,0,0,25.86,25.62,1.948,876.7973
09/03/2020 20:30,44400,0.003,0,0,25.95,25.01,2.799,876.9279
09/03/2020 20:40,44401,0,0,0,25.81,24.6,3.031,876.9579
09/03/2020 20:50,44402,0,0,0,25.7,24.33,2.799,876.9786
09/03/2020 21:00,44403,0,0,0,25.72,23.58,2.166,877.3877
09/03/2020 21:10,44404,0.003,0,0,25.71,24.26,2.663,877.5476
09/03/2020 21:20,44405,0.045,0,0,25.56,23.78,3.3,877.7057
09/03/2020 21:30,44406,0.156,0,0,25.8,23.24,3.126,877.6524
09/03/2020 21:40,44407,0,0,0,25.71,24.81,0.738,877.8974
09/03/2020 21:50,44408,0,0,0,25.45,25.11,0.215,877.7642
09/03/2020 22:00,44409,0.191,0,0,25.36,22.76,1.471,878.02
09/03/2020 22:10,44410,0.226,0,0,25.43,24.47,2.037,878.1405
09/03/2020 22:20,44411,0.01,0,0,25.12,24.74,1.768,878.2523
09/03/2020 22:30,44412,0.005,0,0,24.76,26.17,1.487,878.245
09/03/2020 22:40,44413,0,0,0,24.38,23.92,1.257,878.5095
09/03/2020 22:50,44414,0,0,0,24.28,25.35,1.481,878.3725
09/03/2020 23:00,44415,0,0,0,23.96,24.84,2.223,878.676
09/03/2020 23:10,44416,0,0,0,23.74,26.99,1.943,878.5687
09/03/2020 23:20,44417,0,0,0,23.53,26.44,1.744,878.6025
09/03/2020 23:30,44418,0.05,0,0,23.43,26.41,2.779,878.7078
09/03/2020 23:40,44419,0.05,0,0,23.98,25.76,1.149,878.5939
09/03/2020 23:50,44420,0.002,0,0,24.23,26.04,0.152,878.6517
10/03/2020 00:00,44421,0.075,0,0,23.91,26.92,1.157,878.7739
10/03/2020 00:10,44422,0.159,0,0,23.85,27.81,1.715,878.634
10/03/2020 00:20,44423,0.064,0,0,23.82,27.5,1.623,878.7416
10/03/2020 00:30,44424,0.116,0,0,24.05,28.56,1.194,878.7325
10/03/2020 00:40,44425,0,0,0,23.79,29.07,1.292,878.7985
10/03/2020 00:50,44426,0,0,0,23.15,31.83,2.085,879.1183
10/03/2020 01:00,44427,0,0,0,22.9,31.28,1.99,879.2805
10/03/2020 01:10,44428,0.009,0,0,23.18,31.49,2.089,879.3623
10/03/2020 01:20,44429,0.053,0,0,23.4,32.82,1.929,879.2898
10/03/2020 01:30,44430,0.171,0,0,23.74,32.37,1.99,879.3215
10/03/2020 01:40,44431,0.009,0,0,23.68,33.12,1.961,879.1163
10/03/2020 01:50,44432,0,0,0,23.57,33.98,1.824,879.0353
10/03/2020 02:00,44433,0.08,0,0,23.48,34.93,2.079,878.8144
10/03/2020 02:10,44434,0,0,0,23.3,36.29,1.677,878.7654
10/03/2020 02:20,44435,0,0,0,23.08,36.63,1.8,878.8395
10/03/2020 02:30,44436,0,0,0,22.71,37.52,2.433,878.7822
10/03/2020 02:40,44437,0,0,0,22.41,38.54,2.535,878.9205
10/03/2020 02:50,44438,0,0,0,21.89,39.94,2.783,878.7325
10/03/2020 03:00,44439,0,0,0,21.55,40.82,2.655,878.5364
10/03/2020 03:10,44440,0,0,0,22.16,41.54,2.033,878.807
10/03/2020 03:20,44441,0,0,0,21.97,43.65,1.856,878.6676
10/03/2020 03:30,44442,0,0,0,21.37,43.76,2.181,878.5603
10/03/2020 03:40,44443,0.026,0,0,21.72,42.8,2.281,878.4882
10/03/2020 03:50,44444,0.001,0,0,21.67,45.15,1.761,878.8471
10/03/2020 04:00,44445,0,0,0,21.43,44.91,1.521,878.5781
10/03/2020 04:10,44446,0,0,0,20.94,46.21,1.317,879.0758
10/03/2020 04:20,44447,0.077,0,0,21.08,47.27,1.153,878.84
10/03/2020 04:30,44448,0,0,0,20.62,47.37,1.896,878.8222
10/03/2020 04:40,44449,0,0,0,20.45,47.71,1.942,879.1506
10/03/2020 04:50,44450,0,0,0,20.19,48.56,1.785,879.1173
10/03/2020 05:00,44451,0,0,0,20.04,48.53,0.689,879.0594
10/03/2020 05:10,44452,0,0,0,20.04,49.62,0.644,878.8567
10/03/2020 05:20,44453,0.298,0,0,20.36,47.2,1.436,879.4526
10/03/2020 05:30,44454,0.243,0,0,20.45,49.82,1.562,879.3791
10/03/2020 05:40,44455,0,0,0,19.86,50.13,0.406,879.5264
10/03/2020 05:50,44456,0,0,0,19.58,51.56,0.671,879.5916
10/03/2020 06:00,44457,0.237,0,0,19.82,49.31,1.871,879.6409
10/03/2020 06:10,44458,0.188,0,0,19.93,50.88,2.101,879.7381
10/03/2020 06:20,44459,0.081,0,0,19.77,49.96,2.064,879.739
10/03/2020 06:30,44460,0.026,0,0,19.8,51.87,1.665,879.8865
10/03/2020 06:40,44461,0,0,0,19.32,51.59,1.732,880.0015
10/03/2020 06:50,44462,0.035,0.017,0,19.36,51.87,1.633,880.0989
10/03/2020 07:00,44463,0.188,3.35,2.627,19.12,52.58,1.903,880.3925
10/03/2020 07:10,44464,3.382,13.76,11.76,19.28,51.8,1.574,880.4432
10/03/2020 07:20,44465,109.7,38.56,22.79,19.17,53.06,1.973,880.7614
10/03/2020 07:30,44466,211.8,68.55,33.11,19.38,52.34,2.263,880.5804
10/03/2020 07:40,44467,296.7,101.8,42.23,19.73,52.1,1.993,881.0403
10/03/2020 07:50,44468,380.1,133.8,50.59,19.74,51.9,2.275,881.2273
10/03/2020 08:00,44469,444.1,160.4,57.33,20.2,50.33,1.376,881.2768
10/03/2020 08:10,44470,498.9,187.2,63.33,21.04,47.44,0.602,881.3255
10/03/2020 08:20,44471,539.2,211.7,68.57,22.49,45.05,0.192,881.2428
10/03/2020 08:30,44472,576.4,233.2,73.69,23.15,46.24,1.152,881.3255
10/03/2020 08:40,44473,622.8,252.7,77.4,23.62,43.48,0.978,881.2601
10/03/2020 08:50,44474,660.1,274.2,81,23.8,42.6,1.672,881.416
10/03/2020 09:00,44475,694.2,303.1,84.5,24.2,39.56,1.224,881.4764
10/03/2020 09:10,44476,710.1,333.2,88.7,24.27,40.86,1.638,881.5684
10/03/2020 09:20,44477,732.5,373,92.5,24.42,37.52,1.089,881.6949
10/03/2020 09:30,44478,754.9,426.1,97.5,25.39,37.72,1.724,881.5765
10/03/2020 09:40,44479,740,473.4,105.4,25.35,36.87,0.899,881.6937
10/03/2020 09:50,44480,764,544.1,111.9,25.63,36.32,1.239,881.62
10/03/2020 10:00,44481,779.4,615.3,121.1,25.66,36.69,1.703,881.6347
10/03/2020 10:10,44482,725.6,635.3,126.8,25.67,35.19,1.387,881.7472
10/03/2020 10:20,44483,743.9,699.3,134.6,26.32,35.64,1.581,881.7351
10/03/2020 10:30,44484,729.9,721,132.6,26.38,34.75,1.524,881.6111
10/03/2020 10:40,44485,801,789.4,123,27.05,34.51,1.025,881.7257
10/03/2020 10:50,44486,848,851,122.1,26.09,36.32,1.538,881.655
10/03/2020 11:00,44487,855,880,124.1,26.8,34.82,0.97,881.5846
10/03/2020 11:10,44488,805,853,122.1,26.99,34.82,0.762,881.3561
10/03/2020 11:20,44489,853,914,124.7,27.54,35.02,1.988,881.3359
10/03/2020 11:30,44490,826,921,137.8,27.6,32.47,2.087,881.2911
10/03/2020 11:40,44491,807,921,141.6,27.92,32.47,1.373,881.0762
10/03/2020 11:50,44492,789.1,928,155.7,28.65,31.17,0.937,880.887
10/03/2020 12:00,44493,679.6,858,163.4,28.46,33.22,2.265,880.8865
10/03/2020 12:10,44494,775.1,951,153.8,27.96,33.22,1.772,880.4789
10/03/2020 12:20,44495,835,975,126.2,28.8,31.14,1.107,880.2119
10/03/2020 12:30,44496,871,1002,117.7,29.13,32.5,1.36,880.1807
10/03/2020 12:40,44497,895,1025,115.3,28.59,32.3,1.608,879.7971
10/03/2020 12:50,44498,884,1010,110,29.25,31.31,1.389,879.6672
10/03/2020 13:00,44499,892,1015,107.3,29.96,30.25,1.565,879.552
10/03/2020 13:10,44500,892,1017,108.7,29.7,31.31,2.04,879.188
10/03/2020 13:20,44501,892,1014,110,29.94,28.79,1.562,879.1555
10/03/2020 13:30,44502,886,1009,112.1,29.54,29.5,1.527,878.8585
10/03/2020 13:40,44503,883,1005,117.5,29.92,30.28,2.662,878.6054
10/03/2020 13:50,44504,863,995,129.9,29.65,28.48,1.29,878.2906
10/03/2020 14:00,44505,803,953,145.5,30.63,27.32,1.574,878.1976
10/03/2020 14:10,44506,586.4,771.3,159.6,31.36,27.53,1.861,877.5951
10/03/2020 14:20,44507,650.4,839,176.7,31.12,26.88,1.955,877.552
10/03/2020 14:30,44508,596.7,792.8,182.5,31.25,26.64,1.897,877.3443
10/03/2020 14:40,44509,693.4,845,167.6,31.09,26.13,1.476,877.2758
10/03/2020 14:50,44510,793.2,891,152.8,31.86,23.91,1.086,877.1831
10/03/2020 15:00,44511,584.6,709,155,32.45,25.38,2.161,876.8053
10/03/2020 15:10,44512,506.1,668.7,187.3,31.9,24.22,2.174,876.9012
10/03/2020 15:20,44513,498.1,675.5,213.9,31.64,24.83,0.893,876.4981
10/03/2020 15:30,44514,440.5,599.1,203.6,32.09,25.38,1.648,876.1696
10/03/2020 15:40,44515,617.1,681.6,190,32.07,24.29,1.147,876.045
10/03/2020 15:50,44516,584.1,618.8,184.9,32.47,24.32,1.958,876.0858
10/03/2020 16:00,44517,408.3,469.3,174.5,32.26,23.51,1.503,875.9741
10/03/2020 16:10,44518,287.3,360,161.9,32.28,23.06,0.812,875.7217
10/03/2020 16:20,44519,607.8,475.7,160.7,32.98,22.14,1.222,875.6726
10/03/2020 16:30,44520,449.5,335.3,122.2,33.11,22.59,1.052,875.6094
10/03/2020 16:40,44521,150.1,165,89.7,32.54,23.44,1.959,875.6021
10/03/2020 16:50,44522,577.7,323.7,112.3,31.85,22.48,2.11,875.413
10/03/2020 17:00,44523,541,307.9,123.2,32.4,21.97,1.686,875.5099
10/03/2020 17:10,44524,265.5,203.8,108.2,32.01,21.46,1.747,875.4111
10/03/2020 17:20,44525,395.5,219.3,93.2,31.7,19.66,2.24,875.2736
10/03/2020 17:30,44526,474,233.4,90.2,32.57,19.04,0.836,875.488
10/03/2020 17:40,44527,198.5,136.7,70.69,32.47,22.21,1.3,875.3805
10/03/2020 17:50,44528,192.7,112.1,57.29,31.99,23.51,0.955,875.4774
10/03/2020 18:00,44529,244.4,111.3,49.76,32.6,23.4,0.297,875.3419
10/03/2020 18:10,44530,82.6,63.07,39.04,32.24,23.61,0.628,875.5348
10/03/2020 18:20,44531,7.358,31.08,25.39,31.74,25.14,0,875.3145
10/03/2020 18:30,44532,17.09,15.33,10.83,31.05,26.03,0,875.5211
10/03/2020 18:40,44533,6.257,8.43,6.06,30.8,25.82,0,875.4158
10/03/2020 18:50,44534,0,0.915,0.685,30.51,27.05,0,875.6351
10/03/2020 19:00,44535,0,0,0,30.12,28.24,0.28,875.7618
10/03/2020 19:10,44536,0,0,0,29.69,29.06,0.783,875.6647
10/03/2020 19:20,44537,0,0,0,29.42,29.2,0.296,875.8197
10/03/2020 19:30,44538,0,0,0,29.08,29.03,0.82,876.2252
10/03/2020 19:40,44539,0,0,0,28.4,29.09,2.126,875.9147
10/03/2020 19:50,44540,0,0,0,27.92,31.1,2.483,876.1129
10/03/2020 20:00,44541,0,0,0,28.16,31.58,2.698,876.2039
10/03/2020 20:10,44542,0,0,0,28.14,31.89,2.198,876.2499
10/03/2020 20:20,44543,0.001,0,0,28.25,31.58,1.728,876.3165
10/03/2020 20:30,44544,0,0,0,28.28,32.06,1.235,876.3915
10/03/2020 20:40,44545,0,0,0,28.11,32.47,1.89,876.429
10/03/2020 20:50,44546,0,0,0,28.13,32.06,1.783,876.4996
10/03/2020 21:00,44547,0,0,0,28.21,31.62,1.7,876.7449
10/03/2020 21:10,44548,0.038,0,0,28.35,31.62,2.483,876.8052
10/03/2020 21:20,44549,0.007,0,0,28.36,31.65,2.431,876.7606
10/03/2020 21:30,44550,0,0,0,28.36,31.42,2.606,876.6588
10/03/2020 21:40,44551,0.007,0,0,28.11,32.23,2.504,876.9844
10/03/2020 21:50,44552,0,0,0,27.86,31.14,2.486,876.9709
10/03/2020 22:00,44553,0,0,0,27.99,30.02,2.365,877.0283
10/03/2020 22:10,44554,0.039,0,0,28.08,29.34,2.089,876.8756
10/03/2020 22:20,44555,0.117,0,0,28.27,29.34,2.445,877.1213
10/03/2020 22:30,44556,0.083,0,0,28.29,28.59,2.15,877.1148
10/03/2020 22:40,44557,0.001,0,0,27.59,32.03,2.47,877.4327
10/03/2020 22:50,44558,0.199,0,0,27.75,30.5,2.298,877.6106
10/03/2020 23:00,44559,0,0,0,27.68,32.23,1.487,877.606
10/03/2020 23:10,44560,0,0,0,27.09,32.95,1.231,877.7193
10/03/2020 23:20,44561,0,0,0,26.76,32.54,1.659,877.7842
10/03/2020 23:30,44562,0,0,0,26.57,33.63,2.393,877.7294
10/03/2020 23:40,44563,0,0,0,26.05,35.3,3.508,877.7562
10/03/2020 23:50,44564,0,0,0,25.9,35.61,3.437,878.0108
11/03/2020 00:00,44565,0.003,0,0,25.85,36.22,3.078,878.3354
11/03/2020 00:10,44566,0,0,0,25.58,37.14,3.794,878.2136
11/03/2020 00:20,44567,0,0,0,25.41,37.69,3.649,878.3535
11/03/2020 00:30,44568,0,0,0,25.29,38.57,3.589,878.5894
11/03/2020 00:40,44569,0,0,0,25.06,39.19,2.967,878.5147
11/03/2020 00:50,44570,0,0,0,24.91,39.25,2.549,878.8033
11/03/2020 01:00,44571,0,0,0,24.69,39.87,1.973,878.6544
11/03/2020 01:10,44572,0,0,0,24.33,40.72,1.674,878.6859
11/03/2020 01:20,44573,0,0,0,24.02,41.61,3.254,878.7696
11/03/2020 01:30,44574,0,0,0,23.75,42.6,2.912,878.5183
11/03/2020 01:40,44575,0,0,0,23.5,43.41,2.005,878.5073
11/03/2020 01:50,44576,0,0,0,23.36,43.99,2.6,878.5022
11/03/2020 02:00,44577,0.001,0,0,23.25,44.51,1.988,878.4297
11/03/2020 02:10,44578,0,0,0,23.04,44.85,1.619,878.3484
11/03/2020 02:20,44579,0,0,0,23.02,44.78,1.852,878.439
11/03/2020 02:30,44580,0,0,0,22.98,44.54,1.316,878.4293
11/03/2020 02:40,44581,0,0,0,22.86,45.25,0.675,878.4556
11/03/2020 02:50,44582,0,0,0,22.57,45.66,1.342,878.5284
11/03/2020 03:00,44583,0.016,0,0,22.4,46.24,2.143,878.5936
11/03/2020 03:10,44584,0.069,0,0,22.3,46.69,1.836,878.348
11/03/2020 03:20,44585,0,0,0,21.96,48.15,1.739,878.2094
11/03/2020 03:30,44586,0,0,0,21.65,48.36,1.171,878.2502
11/03/2020 03:40,44587,0,0,0,21.6,48.8,0.946,878.3074
11/03/2020 03:50,44588,0,0,0,21.46,49.62,1.66,878.1614
11/03/2020 04:00,44589,0.022,0,0,21.33,49.82,1.856,878.3475
11/03/2020 04:10,44590,0,0,0,21.15,50.74,1.075,878.0302
11/03/2020 04:20,44591,0,0,0,21.01,50.71,0.716,878.4875
11/03/2020 04:30,44592,0,0,0,20.91,51.59,1.165,878.3731
11/03/2020 04:40,44593,0,0,0,20.18,53.09,2.071,878.4301
11/03/2020 04:50,44594,0,0,0,20.33,52.85,1.632,878.4785
11/03/2020 05:00,44595,0.027,0,0,20.15,52.92,1.657,878.4147
11/03/2020 05:10,44596,0.029,0,0,20.15,53.13,2.088,878.5367
11/03/2020 05:20,44597,0.002,0,0,20.1,53.4,2.086,878.504
11/03/2020 05:30,44598,0.101,0,0,20.15,53.67,2.464,878.3567
11/03/2020 05:40,44599,0.056,0,0,20.08,53.3,2.569,878.4786
11/03/2020 05:50,44600,0.102,0,0,20.14,53.09,2.355,878.4309
11/03/2020 06:00,44601,0.085,0,0,20.27,52.92,2.021,878.5203
11/03/2020 06:10,44602,0.054,0,0,20.3,53.4,1.856,878.7003
11/03/2020 06:20,44603,0,0,0,20.1,53.91,1.323,878.8228
11/03/2020 06:30,44604,0,0,0,19.79,55.34,1.304,878.7076
11/03/2020 06:40,44605,0,0,0,19.07,57.69,1.825,878.9621
11/03/2020 06:50,44606,0,0.143,0.053,18.9,58.24,1.461,879.1019
11/03/2020 07:00,44607,0,4.301,3.51,18.77,59.16,1.285,879.1421
11/03/2020 07:10,44608,1.401,17.11,14.9,18.54,58.78,1.672,879.3874
11/03/2020 07:20,44609,49.75,41.68,31.03,18.76,57.8,2.084,879.4365
11/03/2020 07:30,44610,139.8,78.67,49.01,18.96,58.41,1.743,879.4025
11/03/2020 07:40,44611,208.1,116.2,65.37,19.12,56.13,1.764,879.4608
11/03/2020 07:50,44612,178.8,125.7,75.84,19.78,55.07,1.093,879.5681
11/03/2020 08:00,44613,299.7,190.1,106.1,20.77,51.01,0.002,879.673
11/03/2020 08:10,44614,276.9,204.4,118.8,21.35,51.25,0.253,879.6245
11/03/2020 08:20,44615,129.5,171.5,118.7,21.79,48.49,0.025,880.1079
11/03/2020 08:30,44616,137.4,205.8,145.4,22.41,47.09,0.024,880.1971
11/03/2020 08:40,44617,360.3,319.3,187.4,23.34,44.27,0.154,880.3272
11/03/2020 08:50,44618,343.7,334.6,197.8,23.94,43.79,0.801,880.205
11/03/2020 09:00,44619,193.7,284.2,187.9,24,43.28,0.231,880.351
11/03/2020 09:10,44620,348.7,357.7,199.9,24.2,43.45,0.836,880.3373
11/03/2020 09:20,44621,365.5,372.6,195.3,24.18,44.13,1.126,880.3304
11/03/2020 09:30,44622,324.7,367.7,189.3,24.15,43.68,1.792,880.3774
11/03/2020 09:40,44623,339.7,406.4,197.2,23.93,43.62,1.443,880.4745
11/03/2020 09:50,44624,250.2,384.2,201.9,24.48,43.34,0.978,880.3116
11/03/2020 10:00,44625,183.4,386.6,224.5,24.13,43.82,1.815,880.3943
11/03/2020 10:10,44626,415.1,604,252.7,23.91,43.86,1.965,880.4095
