TOA5,CR1000,CR1000,23644,CR1000.Std.16,CPU:ESTACION_CIE_02_SEP_2011.CR1,22874,General,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,I_uv_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg
TS,RN,W/m2,W/m2,W/m2,W/m2,?C,%,m/s,mbar
,51840,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg
,,,,,,,,,
20/04/2012 20:20,15522,0,0,0,0.018,30.37,7.704,3.634,875
20/04/2012 20:30,15523,0,0,0,0.009,30.28,7.602,3.817,870.1619
20/04/2012 20:40,15524,0,0,0,0.009,30.06,7.84,3.025,870.4649
20/04/2012 20:50,15525,0,0,0,0.008,29.68,8.04,2.76,870.7221
20/04/2012 21:00,15526,0,0,0,0.007,29.46,7.875,2.919,870.703
20/04/2012 21:10,15527,0,0,0,0.01,29.3,7.84,2.858,871.0115
20/04/2012 21:20,15528,0,0.006,0,0.008,29.23,7.806,2.351,871.1287
20/04/2012 21:30,15529,0,0,0,0.011,28.83,8.22,1.746,871.2299
20/04/2012 21:40,15530,0,0,0,0.01,27.78,11.18,2.162,871.4652
20/04/2012 21:50,15531,0,0,0,0.008,26.64,12.07,2.083,871.483
20/04/2012 22:00,15532,0,0,0,0.008,26.26,12.92,1.193,871.8342
20/04/2012 22:10,15533,0,0,0,0.006,25.86,14.01,1.51,871.7614
20/04/2012 22:20,15534,0,0,0,0.009,25.45,14.32,1.062,871.8664
20/04/2012 22:30,15535,0,0,0,0.008,25.33,14.35,1.919,871.9498
20/04/2012 22:40,15536,0,0,0,0.009,25.04,14.86,2.315,872.1451
20/04/2012 22:50,15537,0,0,0,0.009,24.5,15.07,2.434,872.1698
20/04/2012 23:00,15538,0.003,0,0,0.008,24.66,15.34,2.936,872.4155
20/04/2012 23:10,15539,0,0,0,0.01,24.35,15.82,2.646,872.5705
20/04/2012 23:20,15540,0,0,0,0.007,24.39,15.95,1.088,872.6935
20/04/2012 23:30,15541,0.324,0,0,0.007,24.45,16.36,2.193,875
20/04/2012 23:40,15542,0.102,0,0,0.008,24.21,17.42,1.48,872.6772
20/04/2012 23:50,15543,0.119,0,0.014,0.007,24.34,18,0.543,872.7423
21/04/2012 00:00,15544,0,0,0,0.007,24.01,18.82,0,872.8244
21/04/2012 00:10,15545,0,0.048,0.219,0.008,24.01,18.71,0.788,872.8979
21/04/2012 00:20,15546,0.1,0,0.002,0.005,24.03,16.91,1.116,872.8333
21/04/2012 00:30,15547,0.668,0,0,0.006,24.24,15.95,1.894,872.9544
21/04/2012 00:40,15548,0.511,0,0,0.011,23.93,17.83,1.826,872.8729
21/04/2012 00:50,15549,0,0,0,0.007,23.34,18.65,1.205,872.7758
21/04/2012 01:00,15550,0,0,0.037,0.007,23.39,17.86,0.519,872.8244
21/04/2012 01:10,15551,0.053,0,0.043,0.003,23.45,17.32,0.535,872.8234
21/04/2012 01:20,15552,0.391,0,0,0.005,23.54,16.77,1.105,872.6852
21/04/2012 01:30,15553,0.082,0,0,0.005,23.13,18.95,1.757,872.8403
21/04/2012 01:40,15554,0.752,0,0.042,0.006,23.29,17.79,1.841,872.6938
21/04/2012 01:50,15555,0.372,0,0.005,0.008,23.12,17.86,1.919,872.619
21/04/2012 02:00,15556,0.401,0.012,0.316,0.006,23.38,16.53,1.317,872.4484
21/04/2012 02:10,15557,0.152,0.065,0.325,0.01,23.12,18.65,1.862,872.4479
21/04/2012 02:20,15558,0.102,0.142,0.325,0.009,22.92,18.58,1.497,872.3578
21/04/2012 02:30,15559,0.031,0.001,0.044,0.007,22.74,18.82,1.28,872.3328
21/04/2012 02:40,15560,0.001,0,0,0.006,22.39,19.23,2.23,872.41
21/04/2012 02:50,15561,0.004,0,0,0.006,22.31,19.43,2.111,872.4648
21/04/2012 03:00,15562,0.119,0,0,0.007,22.13,20.18,2.165,872.3166
21/04/2012 03:10,15563,0.205,0.008,0.143,0.008,22.23,19.7,1.172,872.2245
21/04/2012 03:20,15564,0.395,0.077,0.327,0.008,22.4,20.15,1.995,872.2053
21/04/2012 03:30,15565,0.263,0.084,0.152,0.008,22.26,20.66,1.752,872.2551
21/04/2012 03:40,15566,0.401,0,0,0.007,22.12,20.73,2.415,872.2841
21/04/2012 03:50,15567,0.114,0,0,0.006,21.87,20.01,1.825,872.2609
21/04/2012 04:00,15568,0.255,0,0,0.007,21.96,21.07,2.385,871.9803
21/04/2012 04:10,15569,0.042,0,0,0.007,21.16,20.59,2.618,872.0602
21/04/2012 04:20,15570,0.401,0,0,0.005,21.88,19.94,2.219,872.1905
21/04/2012 04:30,15571,0.306,0,0,0.006,21.83,21.27,1.983,872.0992
21/04/2012 04:40,15572,0.133,0,0.014,0.007,21.26,19.77,2.428,872.1141
21/04/2012 04:50,15573,0.331,0,0,0.005,21.86,21.75,2.239,872.159
21/04/2012 05:00,15574,0,0,0,0.008,21.03,21.48,2.081,872.0892
21/04/2012 05:10,15575,0.246,0,0,0.005,21.56,19.02,1.995,872.1151
21/04/2012 05:20,15576,0.278,0,0,0.008,21.62,19.91,1.296,872.3027
21/04/2012 05:30,15577,0.212,0,0,0.006,21.51,18.85,2.145,872.5374
21/04/2012 05:40,15578,0.183,0,0,0.007,21.63,19.95,2.164,872.4587
21/04/2012 05:50,15579,0,0,0,0.008,21,21.24,1.307,872.3898
21/04/2012 06:00,15580,0,0,0,0.007,20.9,21,1.146,872.5601
21/04/2012 06:10,15581,0,0.018,0.065,0.006,20.7,21.31,2.775,872.6646
21/04/2012 06:20,15582,0.07,0,0.036,0.006,20.71,19.78,2.379,872.6174
21/04/2012 06:30,15583,0.058,0,0,0.005,20.66,23.15,0.474,872.8958
21/04/2012 06:40,15584,0,0,0,0.005,19.78,23.66,0.175,872.9409
21/04/2012 06:50,15585,0,0,0,0.003,19.26,24.14,2.025,873.08
21/04/2012 07:00,15586,0.166,0.051,0.193,0.018,19.79,21.45,2.326,873.2276
21/04/2012 07:10,15587,0.243,0.418,0.318,0.04,19.93,24.45,2.808,873.3605
21/04/2012 07:20,15588,0,2.331,1.874,0.205,18.96,25.51,2.483,873.6064
21/04/2012 07:30,15589,0.107,12.58,11.06,0.588,19.36,27.45,2.428,873.6225
21/04/2012 07:40,15590,7.085,32.45,28.17,1.219,18.87,29.26,2.554,873.8196
21/04/2012 07:50,15591,47.21,54.08,44.4,1.888,19.89,28.13,2.429,874.048
21/04/2012 08:00,15592,72.94,79.37,62.77,2.688,20.11,29.26,0.244,874.2608
21/04/2012 08:10,15593,49.71,91.9,73.64,3.424,20.12,29.67,0,874.3669
21/04/2012 08:20,15594,13.52,95.2,81,4.072,20.44,29.26,0,874.6838
21/04/2012 08:30,15595,13.76,93.9,79.65,4.679,20.64,29.97,0.024,874.6542
21/04/2012 08:40,15596,20.63,83.9,68.46,5.573,20.58,31.13,0.854,874.7493
21/04/2012 08:50,15597,357.9,237.2,105.5,9.03,21.03,27.69,1.66,874.8046
21/04/2012 09:00,15598,383.9,260,106.4,10.43,22.53,26.39,1.631,874.8635
21/04/2012 09:10,15599,496.8,348.5,134.1,13.24,24.58,22.5,0.315,874.9686
21/04/2012 09:20,15600,381.4,366.8,173.2,14.67,26.17,27.14,0.784,874.8172
21/04/2012 09:30,15601,228.4,242.9,120.2,11.97,24.45,29.76,1.998,874.9462
21/04/2012 09:40,15602,549.6,456,150.8,17.46,23.86,22.87,3.448,875
21/04/2012 09:50,15603,550.5,478.3,157.7,19.38,24,21.34,3.654,875.0255
21/04/2012 10:00,15604,551.1,544.7,197.8,22.72,24.21,21.27,4.419,875.1976
21/04/2012 10:10,15605,459.6,516.8,200.2,22.3,24.1,19.26,4.231,875.4579
21/04/2012 10:20,15606,549.5,573.3,190.8,25.23,24.32,16.43,3.909,875.4512
21/04/2012 10:30,15607,523.4,573.1,187.3,25.82,24.53,17.59,3.568,875.541
21/04/2012 10:40,15608,595.8,691.6,237.2,30.74,24.8,15.58,3.296,875.7278
21/04/2012 10:50,15609,339.3,542.3,239.6,25.47,25.08,16.02,3.355,875.6121
21/04/2012 11:00,15610,541.1,679.8,228.9,30.81,25.09,15.95,3.879,875.8134
21/04/2012 11:10,15611,577,723.7,227,33.08,25.48,15.95,3.877,875.7052
21/04/2012 11:20,15612,523.1,706.7,228.7,33.6,25.76,15.65,3.195,875.8713
21/04/2012 11:30,15613,601.2,775.8,221.1,36.56,26,16.26,3.287,875.822
21/04/2012 11:40,15614,627.4,789.9,197.8,37.91,26.4,15.51,3.14,875.7951
21/04/2012 11:50,15615,705.3,862,190.4,41.07,26.77,15.88,2.989,875.7017
21/04/2012 12:00,15616,697.9,876,189.4,41.86,27,16.19,2.582,875.5274
21/04/2012 12:10,15617,678.2,904,209.7,43.78,27.61,15.27,2.059,875.5861
21/04/2012 12:20,15618,587.1,859,223.5,42.37,27.77,16.09,2.158,875.4073
21/04/2012 12:30,15619,660,915,202.1,45.46,27.9,15.81,2.344,875.1965
21/04/2012 12:40,15620,673.5,946,204,46.81,29.08,15.17,0.958,875.04
21/04/2012 12:50,15621,672.9,957,195.9,47.15,29.29,15.51,2.389,875.1057
21/04/2012 13:00,15622,663.4,969,195.5,47.7,29.05,15.2,1.965,874.8583
21/04/2012 13:10,15623,652.2,977,199.6,47.92,30.04,15.23,1.7,874.8535
21/04/2012 13:20,15624,641.9,985,207.2,48.36,29.59,15.58,2.401,874.554
21/04/2012 13:30,15625,616.7,972,208.4,47.36,30.06,16.09,1.917,874.4363
21/04/2012 13:40,15626,586.8,966,222.5,47,29.67,15.78,2.329,874.1213
21/04/2012 13:50,15627,511.7,909,243,44.51,30.37,16.12,2.148,874.0432
21/04/2012 14:00,15628,600.1,977,219.1,47.11,30.21,15,1.504,873.9503
21/04/2012 14:10,15629,589.2,961,218.7,46.01,30.61,15.58,2.208,873.6819
21/04/2012 14:20,15630,564.3,933,223.8,44.14,30.73,15.71,2.378,873.545
21/04/2012 14:30,15631,565.3,932,227.3,44.16,30.88,15.54,2.573,873.2357
21/04/2012 14:40,15632,560.1,924,232.3,43.54,31.55,14.79,1.228,873.0665
21/04/2012 14:50,15633,523.5,880,241.9,40.52,31.4,14.79,1.907,872.9235
21/04/2012 15:00,15634,512.9,863,245.2,39.43,31.04,15.1,3.943,872.5987
21/04/2012 15:10,15635,501.9,837,248.9,38.11,31.42,14.01,1.414,872.405
21/04/2012 15:20,15636,506.2,828,250.8,37.2,31.67,14.86,3.099,872.2455
21/04/2012 15:30,15637,511.4,816,248.4,36.2,31.37,14.52,2.257,872.0433
21/04/2012 15:40,15638,520,796.7,245.4,35.15,31.83,14.11,2.096,871.796
21/04/2012 15:50,15639,531.2,786.2,248.5,34,32.33,13.43,1.864,871.6244
21/04/2012 16:00,15640,502.1,742.3,250.9,31.65,32.03,14.31,2.524,871.5786
21/04/2012 16:10,15641,419.8,662.2,260.6,29.12,31.96,14.11,1.885,871.4
21/04/2012 16:20,15642,469,709.8,285.7,28.33,32.02,13.97,2.602,871.3137
21/04/2012 16:30,15643,451.3,659.1,269.2,25.74,32.35,13.73,2.51,871.2476
21/04/2012 16:40,15644,345.5,539.2,248.2,22.94,32.11,13.53,1.608,871.2719
21/04/2012 16:50,15645,471.4,603.5,253.4,23.17,32.84,13.39,1.505,871.1599
21/04/2012 17:00,15646,411.2,546.7,246.8,21.27,32.15,14.07,3.06,870.9785
21/04/2012 17:10,15647,299.4,430.5,208,18.27,31.86,14.21,3.176,870.8169
21/04/2012 17:20,15648,81.6,246.9,162.6,14.23,31.95,14.04,1.922,870.8613
21/04/2012 17:30,15649,89.5,252.3,172.2,14.59,31.64,13.94,0.85,870.8093
21/04/2012 17:40,15650,322.7,394.3,201.4,15.03,32.76,13.29,0.727,870.6246
21/04/2012 17:50,15651,214.8,315.4,187.3,12.05,32.69,13.12,0.726,870.5627
21/04/2012 18:00,15652,87.9,186.7,129.4,8.21,32.51,13.73,1.307,870.6916
21/04/2012 18:10,15653,4.174,140.4,119.4,7.114,31.89,14.28,2.498,870.7874
21/04/2012 18:20,15654,156.1,223.4,140.4,6.959,31.4,13.22,4.122,870.7601
21/04/2012 18:30,15655,233.9,238.9,139,6.577,31.21,13.94,5.263,870.8734
21/04/2012 18:40,15656,221.5,205.3,122.4,6.387,30.96,13.7,5.921,870.7605
21/04/2012 18:50,15657,161.1,159.3,103.8,5.372,30.77,13.84,5.205,871.0622
21/04/2012 19:00,15658,51.34,105.7,81.8,4.477,30.61,15.58,5.194,871.1138
21/04/2012 19:10,15659,0.115,74.52,63.07,3.559,29.72,15.71,5.27,871.1336
21/04/2012 19:20,15660,0,48.27,41.96,2.733,29.48,16.02,3.895,870.9825
21/04/2012 19:30,15661,0,30.81,26.68,1.933,29.16,16.22,4.615,871.0764
21/04/2012 19:40,15662,0,17.85,15.62,1.222,28.78,17.11,5.311,870.9205
21/04/2012 19:50,15663,0,8.53,7.536,0.62,28.76,16.7,4.074,871.1302
21/04/2012 20:00,15664,0,3.161,2.794,0.225,28.8,16.16,3.89,871.1617
21/04/2012 20:10,15665,0,0.834,0.774,0.048,28.83,15.68,3.616,871.2411
21/04/2012 20:20,15666,0,0.084,0.075,0.019,28.79,15.82,3.86,871.2377
21/04/2012 20:30,15667,0,0,0,0.011,28.75,15.68,2.94,871.1849
21/04/2012 20:40,15668,0,0,0,0.006,28.69,15.54,1.91,871.5519
21/04/2012 20:50,15669,0,0,0,0.007,28.83,15.44,1.798,871.6255
21/04/2012 21:00,15670,0.344,0.002,0.071,0.01,28.95,15.07,3.131,871.5214
21/04/2012 21:10,15671,0.55,0.079,0.119,0.01,29.29,13.81,2.689,871.5878
21/04/2012 21:20,15672,0.704,0.049,0.095,0.007,29.6,14.08,3.649,871.7752
21/04/2012 21:30,15673,0.386,0.005,0.047,0.008,29.59,14.11,3.785,871.8327
21/04/2012 21:40,15674,0.004,0,0,0.006,29.36,14.83,2.1,872.2656
21/04/2012 21:50,15675,0,0,0,0.007,29.15,15,1.065,872.3658
21/04/2012 22:00,15676,0,0,0,0.008,28.78,16.23,1.611,872.7172
21/04/2012 22:10,15677,0,0,0,0.009,27.95,19.53,2.606,875
21/04/2012 22:20,15678,0,0.032,0.094,0.004,27.8,16.94,2.61,873.0104
21/04/2012 22:30,15679,0.365,0.09,0.209,0.005,28.49,16.77,3.24,873.4279
21/04/2012 22:40,15680,0.487,0.051,0.124,0.009,28.65,18.68,2.487,873.5029
21/04/2012 22:50,15681,0.082,0,0.075,0.008,28.31,20.52,3.585,873.6385
21/04/2012 23:00,15682,0,0,0.015,0.007,28,21.13,2.607,873.9088
21/04/2012 23:10,15683,0,0,0.027,0.006,27.91,21.2,2.934,874.1315
21/04/2012 23:20,15684,0.035,0.001,0.197,0.01,27.97,21.71,3.543,874.3865
21/04/2012 23:30,15685,0,0,0,0.009,27.78,24.1,3.248,874.5925
21/04/2012 23:40,15686,0,0,0,0.01,27.46,25.77,2.099,874.6972
21/04/2012 23:50,15687,0,0,0.015,0.009,27.32,25.57,1.405,874.7853
22/04/2012 00:00,15688,0,0,0.131,0.009,27.4,25.43,1.411,875.0153
22/04/2012 00:10,15689,0,0,0.004,0.008,27.33,26.08,2.017,874.976
22/04/2012 00:20,15690,0,0,0.019,0.008,27.25,26.21,3.471,874.9679
22/04/2012 00:30,15691,0,0,0,0.011,27.15,26.96,2.51,875.2052
22/04/2012 00:40,15692,0,0,0,0.007,26.96,26.49,2.372,875.3276
22/04/2012 00:50,15693,0,0,0,0.008,26.76,27.07,1.125,875.311
22/04/2012 01:00,15694,0,0,0,0.007,26.47,27.34,0.051,875.1149
22/04/2012 01:10,15695,0,0,0,0.007,26.13,27.48,0.194,875.3282
22/04/2012 01:20,15696,0,0,0.015,0.008,26.02,27.58,0.293,875.2289
22/04/2012 01:30,15697,0,0,0.054,0.008,25.73,28.5,1.014,875.1481
22/04/2012 01:40,15698,0,0,0.004,0.009,25.59,27.92,0.625,875.2289
22/04/2012 01:50,15699,0.257,0,0.1,0.008,25.81,27.48,0.522,875.2703
22/04/2012 02:00,15700,0.164,0,0.141,0.006,25.74,27.75,0.055,875.0001
22/04/2012 02:10,15701,0,0,0,0.008,25.47,28.57,0,874.9437
22/04/2012 02:20,15702,0,0.002,0,0.007,25.51,27.99,0.605,875.1225
22/04/2012 02:30,15703,0.102,0.108,0.003,0.008,25.51,28.19,1.377,874.927
22/04/2012 02:40,15704,0.066,0.006,0,0.009,25.33,28.7,1.263,874.869
22/04/2012 02:50,15705,0,0,0,0.007,25.04,29.35,1.284,874.8779
22/04/2012 03:00,15706,0,0,0,0.009,24.46,30.78,1.564,874.7463
22/04/2012 03:10,15707,0,0,0,0.006,24.06,30.44,2.005,874.7222
22/04/2012 03:20,15708,0,0,0,0.007,24.08,30.61,1.543,874.6564
22/04/2012 03:30,15709,0,0,0,0.006,24.08,30.88,1.673,874.5504
22/04/2012 03:40,15710,0,0.018,0,0.005,23.98,30.85,1.86,874.6002
22/04/2012 03:50,15711,0,0,0,0.008,23.66,32.28,0.197,874.7799
22/04/2012 04:00,15712,0,0,0,0.004,23.38,31.26,1.21,874.8775
22/04/2012 04:10,15713,0,0,0,0.005,23.21,31.67,1.446,874.7225
22/04/2012 04:20,15714,0,0,0,0.003,22.98,31.94,1.849,874.6555
22/04/2012 04:30,15715,0,0,0,0.008,22.76,31.67,1.435,875
22/04/2012 04:40,15716,0,0,0,0.009,22.74,32.83,0.09,874.4033
22/04/2012 04:50,15717,0,0,0,0.005,22.09,34.46,0.961,874.4608
22/04/2012 05:00,15718,0,0,0,0.003,21.71,36.88,2.016,874.2806
22/04/2012 05:10,15719,0,0,0,0.007,20.99,37.16,2.343,874.5613
22/04/2012 05:20,15720,0,0,0,0.006,20.87,39.07,2.374,874.6493
22/04/2012 05:30,15721,0.191,0,0.036,0.005,21.04,36.03,1.868,874.3594
22/04/2012 05:40,15722,0.09,0,0,0.005,21.25,38.49,0.212,874.5607
22/04/2012 05:50,15723,0,0.045,0.175,0.007,20.54,37.98,1.331,874.6533
22/04/2012 06:00,15724,0,0,0,0.004,20.95,37.06,0.456,874.7339
22/04/2012 06:10,15725,0,0,0,0.007,20.88,37.44,0.316,874.929
22/04/2012 06:20,15726,0,0,0,0.005,20.61,38.25,1.286,875.0916
22/04/2012 06:30,15727,0,0,0,0.005,20.57,38.36,0.79,875.2059
22/04/2012 06:40,15728,0,0,0.036,0.005,20.55,38.53,1.368,875.1923
22/04/2012 06:50,15729,0,0,0,0.013,20.34,38.7,1.618,875.3084
22/04/2012 07:00,15730,0,0.127,0.044,0.019,20.45,38.91,1.35,875.4019
22/04/2012 07:10,15731,0,1.032,0.872,0.054,20.12,39.52,1.9,875.4952
22/04/2012 07:20,15732,0,4.597,4.084,0.263,19.94,39.76,2.111,875.6695
22/04/2012 07:30,15733,1.219,13.38,11.97,0.786,19.71,39.55,2.603,875.7026
22/04/2012 07:40,15734,126.7,32.67,25.3,1.576,19.61,41.22,2.855,875.7733
22/04/2012 07:50,15735,241.3,60.54,36.83,2.575,19.56,39.76,2.824,875.8504
22/04/2012 08:00,15736,350.7,95.3,47.21,3.772,20.62,37.88,1.794,876.0953
22/04/2012 08:10,15737,415.4,128.8,54.65,5.116,21.22,36.38,1.355,876.3087
22/04/2012 08:20,15738,482.4,167.5,61.8,6.67,21.74,34.16,1.301,876.3803
22/04/2012 08:30,15739,539.8,208.1,67.66,8.38,22.46,33,1.059,876.4734
22/04/2012 08:40,15740,588.4,247.8,72.63,10.25,22.72,31.6,1.375,876.4164
22/04/2012 08:50,15741,631.7,289.8,77.14,12.22,23.41,28.91,0.951,876.6553
22/04/2012 09:00,15742,662.3,330.2,81.7,14.23,23.28,29.42,1.652,876.7028
22/04/2012 09:10,15743,689.7,369.7,85,16.3,23.47,28.16,1.712,876.7761
22/04/2012 09:20,15744,722.4,413.3,88.5,18.52,23.44,28.02,2.025,876.8499
22/04/2012 09:30,15745,732.9,452,94.2,20.32,23.68,26.96,2.211,877.0294
22/04/2012 09:40,15746,749.5,488.7,95.7,22.23,23.58,26.83,2.556,877.1119
22/04/2012 09:50,15747,766.6,527.3,97.9,24.55,23.99,25.87,2.577,877.1848
22/04/2012 10:00,15748,796.4,574.9,99.6,27.65,23.77,26.04,2.589,877.423
22/04/2012 10:10,15749,807,614.5,101.6,29.99,24.01,25.6,2.742,877.4871
22/04/2012 10:20,15750,805,647.4,103.5,31.88,24.4,24.61,2.579,877.4537
22/04/2012 10:30,15751,803,681.8,105.6,33.89,24.58,24.41,2.608,877.7535
22/04/2012 10:40,15752,779.7,703.1,109.5,35.16,24.93,23.38,2.607,877.6859
22/04/2012 10:50,15753,780.3,742.1,113,37.62,25.21,22.77,2.738,877.8141
22/04/2012 11:00,15754,716.5,747.7,126.2,38.72,25.38,22.97,3.981,877.9556
22/04/2012 11:10,15755,738.4,789.9,119.8,41.07,25.61,23.01,3.636,877.762
22/04/2012 11:20,15756,732.5,826,121.6,42.77,25.64,23.11,3.372,877.7351
22/04/2012 11:30,15757,603.1,805,159.3,42.43,25.8,22.22,2.885,875
22/04/2012 11:40,15758,581.3,795.7,150.4,42.21,26.05,22.39,3.125,877.4669
22/04/2012 11:50,15759,679.2,899,134,46.84,26.89,20.69,1.446,877.3943
22/04/2012 12:00,15760,585.4,867,159.3,45.71,26.83,22.5,4,877.3492
22/04/2012 12:10,15761,499.5,845,192.7,45.01,26.54,20.82,2.653,877.2429
22/04/2012 12:20,15762,410.7,763.1,194.2,41.64,27.11,20.28,2.436,877.0904
22/04/2012 12:30,15763,598.3,977,178.1,51.02,27.47,20.96,2.003,877.047
22/04/2012 12:40,15764,383.2,813,231.2,43.41,27.18,20.38,3.05,877.1246
22/04/2012 12:50,15765,341.3,820,280.1,43.48,27.43,20.21,2.109,876.822
22/04/2012 13:00,15766,367,840,254.1,44.86,27.54,18.95,3.616,876.6522
22/04/2012 13:10,15767,410.1,917,260,48.08,28.31,18,1.593,876.4798
22/04/2012 13:20,15768,518.5,1045,231.7,53.39,28.74,16.19,3.401,876.3492
22/04/2012 13:30,15769,358.9,837,230,44.61,29.05,15.51,0.956,876.3063
22/04/2012 13:40,15770,445.4,1023,283.3,51.72,29.81,15.54,2.202,875.9854
22/04/2012 13:50,15771,319.9,904,338.6,46.37,29.25,15.34,3.144,875.7404
22/04/2012 14:00,15772,277.8,873,360.4,44.19,30.08,15.03,2.394,875.7379
22/04/2012 14:10,15773,219.8,781.3,359.3,40.22,29.58,15.27,2.281,875.5992
22/04/2012 14:20,15774,288.6,812,301.5,43.46,29.55,14.89,3.243,875.3922
22/04/2012 14:30,15775,481.3,1005,242.6,50.11,30.71,14.66,0.803,875.1732
22/04/2012 14:40,15776,412.8,949,283.1,46.32,30.86,14.79,2.553,874.9263
22/04/2012 14:50,15777,199.8,716.2,350.3,36.58,30.15,14.48,3.779,874.5869
22/04/2012 15:00,15778,319.7,863,346.7,42.82,30.54,13.97,2.562,874.4391
22/04/2012 15:10,15779,477.8,1018,325.6,47.8,31.95,12.98,1.078,874.2167
22/04/2012 15:20,15780,357.9,825,298.2,39.97,31.3,14.21,2.409,874.1006
22/04/2012 15:30,15781,482.3,903,248.5,42.6,30.79,14.59,3.37,873.9197
22/04/2012 15:40,15782,222.9,596.9,259.3,29.98,30.59,14.48,3.754,873.5487
22/04/2012 15:50,15783,162.2,533,285.4,28.38,30.35,14.14,3.372,873.307
22/04/2012 16:00,15784,195.3,558.6,290.7,30.01,31.21,13.77,1.129,873.4453
22/04/2012 16:10,15785,478.6,795.8,270,35.64,31.3,13.05,1.582,873.3699
22/04/2012 16:20,15786,519,793.6,276.6,34.02,32.3,12.37,0.62,873.137
22/04/2012 16:30,15787,305.8,530.2,224.5,26.28,32.2,13.29,1.851,872.95
22/04/2012 16:40,15788,498.8,672.8,228.7,29.39,31.58,13.39,3.108,872.9016
22/04/2012 16:50,15789,547.4,669.4,229.7,27.63,31.47,12.95,2.314,872.7476
22/04/2012 17:00,15790,404.5,554.4,235.4,23.94,31.86,12.13,1.701,872.51
22/04/2012 17:10,15791,496.8,662.3,294.3,24.38,32.84,11.72,1.076,872.364
22/04/2012 17:20,15792,233.7,416.5,237.7,17.84,32.2,12.41,2.91,872.3964
22/04/2012 17:30,15793,181.7,372.7,230,16.01,31.76,12.41,0.87,872.3167
22/04/2012 17:40,15794,207.9,323.1,183.1,13.88,32.05,12.51,2.138,872.2297
22/04/2012 17:50,15795,43.98,227.6,173,11.95,31.42,12.61,2.38,872.2248
22/04/2012 18:00,15796,3.321,149.4,127.8,8.91,31.55,12.92,0.887,872.2925
22/04/2012 18:10,15797,349.1,356.4,196.2,11.57,32.3,11.28,0.51,872.1619
22/04/2012 18:20,15798,293.6,304,173.3,11.16,32.41,12.37,3.068,872.2687
22/04/2012 18:30,15799,247,220.2,124,8.91,32.06,11.45,2.265,872.2538
22/04/2012 18:40,15800,105.2,139.1,96,7.16,32.05,12.44,0.928,872.369
22/04/2012 18:50,15801,6.323,72.88,62,5.622,31.48,12.41,1.131,872.1806
22/04/2012 19:00,15802,0,49.74,44.62,4.135,31.23,12.13,1.036,872.1255
22/04/2012 19:10,15803,0,38.02,33.96,3.13,31.17,12.44,0.865,872.3494
22/04/2012 19:20,15804,0,31.52,27.1,2.296,31.08,12.51,0.988,872.5277
22/04/2012 19:30,15805,0,18.25,16.38,1.522,31.03,12.44,1.125,872.4807
22/04/2012 19:40,15806,0,12.54,11.35,0.901,30.84,12.82,1.267,872.535
22/04/2012 19:50,15807,0,6.343,5.65,0.437,30.54,13.33,1.775,872.6259
22/04/2012 20:00,15808,0,2.033,1.539,0.182,30.43,13.23,1.389,872.801
22/04/2012 20:10,15809,0,0.478,0.207,0.036,30.29,10.16,2.466,872.938
22/04/2012 20:20,15810,0,0,0,0.018,30.4,10.36,2.692,872.9381
22/04/2012 20:30,15811,0,0,0.017,0.005,30.01,10.23,2.972,873.0917
22/04/2012 20:40,15812,0,0,0.058,0.001,30.14,10.64,3.504,873.0904
22/04/2012 20:50,15813,0,0,0.015,0.004,29.89,11.28,4.607,873.3724
22/04/2012 21:00,15814,0,0,0,0.004,29.41,12.17,4.638,873.6465
22/04/2012 21:10,15815,0,0,0,0.007,29.02,12.95,5.745,873.8171
22/04/2012 21:20,15816,0,0,0,0.005,28.63,13.4,4.975,874.0277
22/04/2012 21:30,15817,0,0,0,0.003,27.94,13.87,6.791,875
22/04/2012 21:40,15818,0,0,0,0.006,27.62,14.18,7.044,874.2769
22/04/2012 21:50,15819,0,0,0,0.007,27.14,14.79,7.47,874.2927
22/04/2012 22:00,15820,0,0,0,0.006,26.78,15.24,8.78,874.4046
22/04/2012 22:10,15821,0,0,0,0.006,26.55,15.65,8.14,874.5743
22/04/2012 22:20,15822,0,0,0,0.007,26.24,16.09,8.11,874.7053
22/04/2012 22:30,15823,0,0,0,0.009,25.91,16.6,8.32,874.8046
22/04/2012 22:40,15824,0,0,0,0.01,25.84,16.81,6.78,874.9923
22/04/2012 22:50,15825,0,0,0.005,0.01,25.71,17.9,5.801,875.4018
22/04/2012 23:00,15826,0,0,0.079,0.007,25.57,18.2,4.426,875.4012
22/04/2012 23:10,15827,0,0,0.177,0.01,25.43,18.48,5.05,875.41
22/04/2012 23:20,15828,0,0,0.195,0.007,25.27,18.51,5.476,875.5728
22/04/2012 23:30,15829,0.004,0,0.081,0.006,25.16,18.82,5.347,875.6309
22/04/2012 23:40,15830,0.15,0,0.058,0.008,25,18.65,5.895,875.5975
22/04/2012 23:50,15831,0.149,0,0.002,0.009,24.94,18.85,5.241,875.7537
23/04/2012 00:00,15832,0.057,0,0.089,0.008,24.86,18.85,3.971,875.9734
23/04/2012 00:10,15833,0.173,0,0.081,0.009,24.8,19.29,4.116,876.2039
