TOA5,ESOLMET-IER,CR1000,23644,CR1000.Std.16,CPU:ESTACION_IER_07_MZO_2017.CR1,44971,TablaGeneral,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,I_uv_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg
TS,RN,W/m2,W/m2,W/m2,W/m2,?C,%,m/s,mbar
,,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg
,,,,,,,,,
26/01/2017 20:00,3717,0,0,0.302,0.002,22.81,1.465,3.096,875.6175
26/01/2017 20:10,3718,0,0,0,0.001,22.3,0.716,2.349,875.6082
26/01/2017 20:20,3719,0,0,0,0.001,21.63,0.375,2.393,875.953
26/01/2017 20:30,3720,0,0,0.185,0.001,21.44,0.511,2.524,876.074
26/01/2017 20:40,3721,0.025,0,0.305,0.003,21.79,0.341,2.509,876.1649
26/01/2017 20:50,3722,0.382,0.036,0.203,0.002,21.83,0.273,2.451,876.0504
26/01/2017 21:00,3723,0.348,0.001,0.091,0.002,21.69,0.034,2.275,876.2556
26/01/2017 21:10,3724,0.158,0,0,0.002,21.51,NAN,2.014,876.4102
26/01/2017 21:20,3725,0,0,0.209,0.002,21.39,NAN,2.033,876.2953
26/01/2017 21:30,3726,0,0,0.041,0.003,21.06,NAN,1.806,876.3766
26/01/2017 21:40,3727,0,0.03,0.029,0.001,20.87,NAN,1.818,876.2477
26/01/2017 21:50,3728,0.112,0.13,0.116,0.003,20.89,NAN,1.943,876.4338
26/01/2017 22:00,3729,0,0,0.087,0.003,20.36,NAN,2.318,876.4755
26/01/2017 22:10,3730,0,0.006,0.049,0.003,20.35,NAN,1.608,876.4104
26/01/2017 22:20,3731,0.087,0.057,0.012,0.002,20.37,NAN,1.518,876.492
26/01/2017 22:30,3732,0,0.149,0.225,0.003,20.43,NAN,1.581,876.7789
26/01/2017 22:40,3733,0,0,0.183,0.002,20.18,NAN,1.628,876.7452
26/01/2017 22:50,3734,0,0.188,0.017,0.003,19.77,NAN,2.216,876.7538
26/01/2017 23:00,3735,0.001,0.055,0.042,0.003,19.84,NAN,1.494,876.8514
26/01/2017 23:10,3736,0.355,0.18,0.031,0.003,20.18,NAN,0.774,876.8522
26/01/2017 23:20,3737,0.037,0.041,0.245,0.001,20.09,NAN,0.988,876.9008
26/01/2017 23:30,3738,0,0.001,0,0.002,19.79,NAN,0.648,876.7864
26/01/2017 23:40,3739,0,0.016,0.159,0.002,19.45,NAN,1.033,876.7618
26/01/2017 23:50,3740,0,0.001,0.319,0.001,19.38,NAN,1.453,876.8602
27/01/2017 00:00,3741,0,0,0.301,0.003,19.5,NAN,1.483,876.8433
27/01/2017 00:10,3742,0,0,0.163,0.002,19.44,NAN,1.237,876.7939
27/01/2017 00:20,3743,0,0.019,0.182,0.003,19.1,NAN,2.24,876.7134
27/01/2017 00:30,3744,0,0.041,0.167,0.003,18.57,NAN,2.563,876.8188
27/01/2017 00:40,3745,0.054,0.043,0.067,0.004,18.53,NAN,2.809,876.8436
27/01/2017 00:50,3746,0,0.02,0.084,0.002,18.02,NAN,2.294,820.0381
27/01/2017 01:00,3747,0.287,0.264,0.325,0.002,18.83,NAN,1.996,876.8191
27/01/2017 01:10,3748,0.401,0.077,0.283,0.004,18.99,NAN,2.065,876.7866
27/01/2017 01:20,3749,0.242,0.004,0.236,0.003,18.85,NAN,2.128,876.8192
27/01/2017 01:30,3750,0,0,0,0.003,18.1,NAN,2.496,876.8682
27/01/2017 01:40,3751,0,0,0.072,0.002,17.78,NAN,2.373,876.8436
27/01/2017 01:50,3752,0,0,0.144,0.002,17.43,NAN,1.763,876.8602
27/01/2017 02:00,3753,0.225,0.168,0.243,0.001,18.14,NAN,1.21,876.7371
27/01/2017 02:10,3754,0.401,0.294,0.305,0.001,18.73,NAN,1.446,876.6554
27/01/2017 02:20,3755,0.134,0.11,0.142,0.001,18.44,NAN,2.095,876.6475
27/01/2017 02:30,3756,0,0,0.017,0.002,17.37,NAN,2.486,876.6556
27/01/2017 02:40,3757,0,0.001,0.085,0.001,16.93,NAN,2.173,876.672
27/01/2017 02:50,3758,0.226,0.285,0.29,0.002,17.94,NAN,1.77,876.6226
27/01/2017 03:00,3759,0.449,0.191,0.313,0.004,18.5,NAN,1.823,876.4102
27/01/2017 03:10,3760,0.22,0.002,0.152,0.004,17.88,NAN,2.18,876.4838
27/01/2017 03:20,3761,0.076,0.001,0.325,0.003,18,NAN,2.156,876.5657
27/01/2017 03:30,3762,0,0,0.189,0.003,17.73,NAN,2.136,876.623
27/01/2017 03:40,3763,0,0,0.036,0.003,17.22,NAN,1.879,876.6474
27/01/2017 03:50,3764,0,0.005,0.157,0.001,17.14,NAN,1.915,876.6633
27/01/2017 04:00,3765,0,0,0,0.002,16.13,NAN,2.565,876.6724
27/01/2017 04:10,3766,0,0,0.07,0.001,15.66,NAN,2.796,876.7075
27/01/2017 04:20,3767,0,0.001,0.125,0.002,15.79,NAN,2.66,876.5996
27/01/2017 04:30,3768,0.13,0.029,0.201,0.003,15.83,NAN,2.654,876.6838
27/01/2017 04:40,3769,0.487,0.193,0.325,0.004,16.16,NAN,2.514,876.7999
27/01/2017 04:50,3770,0.893,0.29,0.311,0.004,16.88,NAN,2.313,876.7229
27/01/2017 05:00,3771,0.893,0.162,0.317,0.005,17.44,NAN,1.839,876.8471
27/01/2017 05:10,3772,0.241,0,0.039,0.005,16.95,NAN,1.112,877.0694
27/01/2017 05:20,3773,0,0.031,0.208,0.002,16.74,NAN,1.768,877.0941
27/01/2017 05:30,3774,0.005,0.111,0.089,0.002,16.39,NAN,2.039,877.1434
27/01/2017 05:40,3775,0.256,0.298,0.15,0.003,16.45,NAN,2.11,877.2572
27/01/2017 05:50,3776,0,0.008,0,0.002,15.72,NAN,1.827,877.3958
27/01/2017 06:00,3777,0.141,0.28,0.019,0.002,15.82,NAN,1.485,877.4017
27/01/2017 06:10,3778,0.401,0.058,0,0.002,16.34,NAN,0,877.4465
27/01/2017 06:20,3779,0.308,0,0.031,0.002,15.82,NAN,0,877.7234
27/01/2017 06:30,3780,0,0.145,0.13,0.001,15.76,NAN,0.086,877.769
27/01/2017 06:40,3781,0,0.205,0.273,0.001,15.62,NAN,0.04,877.9164
27/01/2017 06:50,3782,0,0.352,0.325,0.003,15.87,NAN,1.11,877.9512
27/01/2017 07:00,3783,0.202,0.352,0.325,0.018,15.78,NAN,1.505,878.2322
27/01/2017 07:10,3784,1.472,1.657,1.679,0.05,16.03,NAN,1.628,878.4546
27/01/2017 07:20,3785,2.204,5.418,5.238,0.231,16.47,NAN,2.027,878.5583
27/01/2017 07:30,3786,36.03,15.8,14.04,0.601,16.43,NAN,2.455,878.7017
27/01/2017 07:40,3787,200.5,41.62,29.6,1.162,16.57,NAN,2.695,878.8109
27/01/2017 07:50,3788,308.5,71.37,42.11,1.833,17.01,NAN,1.882,878.9894
27/01/2017 08:00,3789,395.9,104.1,54.13,2.564,17.91,NAN,0.975,879.1878
27/01/2017 08:10,3790,468,138.7,66.31,3.293,18.56,NAN,1.341,879.3726
27/01/2017 08:20,3791,526,177.4,79.1,4.238,19.02,NAN,1.371,879.5652
27/01/2017 08:30,3792,577.7,216.7,90.1,5.125,20.73,NAN,0.164,879.7742
27/01/2017 08:40,3793,620.3,255.5,101.4,6.028,20.93,NAN,0.84,879.8293
27/01/2017 08:50,3794,658.7,294.8,112.4,6.972,21.89,NAN,0.232,879.9029
27/01/2017 09:00,3795,693.6,334.7,123.8,7.936,22.24,NAN,0.84,879.9602
27/01/2017 09:10,3796,716.1,371.7,134.5,8.86,22.62,NAN,0.551,880.0256
27/01/2017 09:20,3797,735.9,409.3,145.4,9.81,22.7,NAN,1.113,880.0984
27/01/2017 09:30,3798,749.8,442.8,153.5,10.65,22.78,NAN,1.277,880.2137
27/01/2017 09:40,3799,784.1,483.6,161.3,11.8,22.89,NAN,1.311,880.2222
27/01/2017 09:50,3800,807,520.2,168.3,12.8,23.05,NAN,1.552,880.2708
27/01/2017 10:00,3801,822,552.8,181,13.64,23.4,NAN,1.325,880.3855
27/01/2017 10:10,3802,823,578.1,179.1,14.23,23.19,NAN,1.596,880.2852
27/01/2017 10:20,3803,837,608.2,182.4,15.06,23.03,NAN,2.34,880.2974
27/01/2017 10:30,3804,848,634,195.2,15.84,22.61,NAN,2.209,880.3184
27/01/2017 10:40,3805,872,668.6,186.4,16.9,23.09,NAN,1.808,880.1926
27/01/2017 10:50,3806,891,697.2,186.9,17.76,23.3,0.784,1.636,880.1651
27/01/2017 11:00,3807,890,713.2,186.2,18.19,23.41,1.056,1.774,880.1805
27/01/2017 11:10,3808,898,734.6,185.4,18.74,23.97,1.329,2.008,880.013
27/01/2017 11:20,3809,902,749.8,183.9,19.2,23.71,1.295,1.889,879.7174
27/01/2017 11:30,3810,903,765.6,181.6,19.6,23.74,1.976,2.076,879.5408
27/01/2017 11:40,3811,904,781.9,178.4,19.92,24.26,2.181,1.947,879.511
27/01/2017 11:50,3812,895,786.4,174.1,20.09,23.72,2.317,1.964,879.34
27/01/2017 12:00,3813,909,805,166.4,20.55,24.44,2.726,1.456,878.9968
27/01/2017 12:10,3814,917,818,159.4,20.87,24.85,3.134,2.149,878.7772
27/01/2017 12:20,3815,928,829,150.7,21.16,25.52,3.679,1.258,878.6474
27/01/2017 12:30,3816,929,833,143.2,21.26,25.46,3.816,1.513,878.3713
27/01/2017 12:40,3817,928,834,136.8,21.29,25.66,3.68,1.787,878.2176
27/01/2017 12:50,3818,935,841,129.5,21.51,25.66,4.702,1.907,877.8809
27/01/2017 13:00,3819,938,840,122.8,21.5,26.08,5.11,1.272,877.6427
27/01/2017 13:10,3820,939,839,117.9,21.38,26.42,4.974,1.76,877.3436
27/01/2017 13:20,3821,927,824,117.8,21.05,26.64,5.519,0.681,877.1903
27/01/2017 13:30,3822,920,814,117.3,20.73,26.74,4.974,1.857,876.9094
27/01/2017 13:40,3823,919,809,113.4,20.71,26.39,5.928,1.836,876.828
27/01/2017 13:50,3824,930,807,107.2,20.7,26.7,5.758,2.049,876.4243
27/01/2017 14:00,3825,917,787.6,105.7,20.09,27.41,6.098,1.057,876.1735
27/01/2017 14:10,3826,921,782.5,102.8,19.85,27.4,6.133,2.274,876.0861
27/01/2017 14:20,3827,907,757.9,99.5,19.2,27.19,6.03,1.409,875.7935
27/01/2017 14:30,3828,914,749.1,99.4,18.92,27.73,6.405,1.547,875.5423
27/01/2017 14:40,3829,912,732.7,99.2,18.5,27.8,6.644,2.243,875.3901
27/01/2017 14:50,3830,893,704.3,99.1,17.72,28.11,7.257,1.039,875.1676
27/01/2017 15:00,3831,870,675.6,99.6,16.65,29.08,6.984,2.1,875.0872
27/01/2017 15:10,3832,841,638.7,100,15.44,28.76,7.188,1.61,874.6471
27/01/2017 15:20,3833,835,616.4,102.3,14.91,28.19,7.154,2.535,874.4739
27/01/2017 15:30,3834,848,600.7,98.5,14.78,28.56,8.07,1.202,874.4395
27/01/2017 15:40,3835,894,596.8,89.7,14.97,28.8,7.938,2.188,874.4037
27/01/2017 15:50,3836,882,562.9,82.8,14.15,29.04,8.07,2.55,874.1675
27/01/2017 16:00,3837,873,532.4,83.4,13.47,29.63,8.89,1.146,874.3443
27/01/2017 16:10,3838,855,499.1,83.5,12.5,30.04,8.62,1.581,874.1057
27/01/2017 16:20,3839,837,465.2,81.7,11.69,29.33,8.24,3.687,874.287
27/01/2017 16:30,3840,820,430.6,81,10.85,29.34,8.41,2.867,874.2904
27/01/2017 16:40,3841,822,403.1,80,10.06,29.33,8.62,3.53,874.0889
27/01/2017 16:50,3842,806,365.1,77.66,9.07,29.98,8.65,2.613,874.0526
27/01/2017 17:00,3843,782.8,325.3,74.56,8.02,30.27,8.62,1.67,874.4014
27/01/2017 17:10,3844,750,284.9,72.22,6.958,31.12,9.1,1.204,874.361
27/01/2017 17:20,3845,687.4,239,68.63,5.851,30.54,8.28,2.518,874.4988
27/01/2017 17:30,3846,613.9,195.5,64.46,4.824,29.98,8.42,1.987,874.3901
27/01/2017 17:40,3847,535.3,153,58.8,3.846,30.08,8.04,2.441,874.4194
27/01/2017 17:50,3848,459,116.7,51.11,2.966,29.68,8.45,1.914,874.1826
27/01/2017 18:00,3849,371.5,83.7,41.67,2.154,29.78,7.666,2.048,874.2543
27/01/2017 18:10,3850,255.7,53.78,30.16,1.431,29.05,7.223,2.096,874.3713
27/01/2017 18:20,3851,89,22.65,16.56,0.811,28.28,6.473,1.813,874.3849
27/01/2017 18:30,3852,0.112,7.604,7.131,0.351,27.51,6.132,1.155,874.4493
27/01/2017 18:40,3853,0,1.957,2.169,0.102,27.23,5.655,1.068,874.7297
27/01/2017 18:50,3854,0,0.091,0.156,0.019,26.82,5.111,1.135,874.6859
27/01/2017 19:00,3855,0,0,0,0.001,26.49,4.668,0.65,874.6694
27/01/2017 19:10,3856,0,0,0.018,0,26.12,4.226,0.138,874.8359
27/01/2017 19:20,3857,0,0,0,0.001,25.61,3.51,0.274,874.8879
27/01/2017 19:30,3858,0,0,0.015,0,24.72,2.794,1.732,875.0108
27/01/2017 19:40,3859,0,0.002,0.066,0,23.76,2.079,2.883,875.2491
27/01/2017 19:50,3860,0,0,0.008,0,22.92,1.533,3.328,875.3633
27/01/2017 20:00,3861,0,0,0.002,0,22.35,1.261,2.789,875.47
27/01/2017 20:10,3862,0,0,0.016,0.001,22.16,0.92,2.779,875.6661
27/01/2017 20:20,3863,0,0,0.097,0,21.97,0.852,2.68,875.7065
27/01/2017 20:30,3864,0,0,0.031,0.001,21.83,0.545,2.358,875.6666
27/01/2017 20:40,3865,0.005,0.001,0.231,0,21.82,0.443,2.515,875.8532
27/01/2017 20:50,3866,0.189,0.002,0.055,0.001,21.71,0.102,2.528,875.8874
27/01/2017 21:00,3867,0,0,0.02,0.002,21.1,NAN,2.294,876.0421
27/01/2017 21:10,3868,0,0,0.185,0.001,20.86,NAN,2.359,875.9932
27/01/2017 21:20,3869,0,0,0.048,0.001,20.73,NAN,2.368,876.0822
27/01/2017 21:30,3870,0,0,0.12,0.003,20.65,NAN,1.897,876.051
27/01/2017 21:40,3871,0,0,0.034,0.002,20.66,NAN,1.296,876.2303
27/01/2017 21:50,3872,0,0.001,0.217,0.002,20.56,NAN,2.159,876.1809
27/01/2017 22:00,3873,0.031,0.003,0.314,0.003,20.52,NAN,1.866,876.2878
27/01/2017 22:10,3874,0.06,0.005,0.049,0.001,20.66,NAN,1.312,876.3119
27/01/2017 22:20,3875,0,0,0.237,0.001,20.42,NAN,1.225,876.3611
27/01/2017 22:30,3876,0,0.062,0.143,0.002,20.35,NAN,1.584,876.3766
27/01/2017 22:40,3877,0,0,0.158,0.003,19.83,NAN,1.659,876.4194
27/01/2017 22:50,3878,0.242,0.075,0.257,0.003,20.07,NAN,1.265,876.6395
27/01/2017 23:00,3879,0.001,0,0.197,0.002,19.85,NAN,0.671,876.8027
27/01/2017 23:10,3880,0,0.011,0,0.003,19.55,NAN,0.476,876.8519
27/01/2017 23:20,3881,0,0.035,0.076,0.003,19,NAN,1.696,876.8517
27/01/2017 23:30,3882,0,0.139,0.122,0.002,18.89,NAN,2.031,876.8027
27/01/2017 23:40,3883,0,0.024,0.135,0.003,18.58,NAN,2.31,876.7861
27/01/2017 23:50,3884,0,0.073,0.121,0.002,18.38,NAN,1.896,876.7537
28/01/2017 00:00,3885,0.315,0.262,0.318,0.004,18.65,NAN,2.623,876.7939
28/01/2017 00:10,3886,0.134,0.056,0.194,0.004,18.36,NAN,2.598,876.7378
28/01/2017 00:20,3887,0.181,0.097,0.16,0.003,18.35,NAN,2.795,876.696
28/01/2017 00:30,3888,0,0.001,0.209,0.002,18.02,NAN,2.77,876.7459
28/01/2017 00:40,3889,0.003,0,0.191,0.004,18.03,NAN,2.724,876.7534
28/01/2017 00:50,3890,0.031,0,0.234,0.002,17.98,NAN,2.369,876.7369
28/01/2017 01:00,3891,0.37,0.002,0.128,0.002,18.06,NAN,2.098,876.5572
28/01/2017 01:10,3892,0.401,0.054,0.12,0.003,18.34,NAN,1.028,876.5087
28/01/2017 01:20,3893,0.313,0.037,0.172,0.002,18.01,NAN,1.174,876.59
28/01/2017 01:30,3894,0.264,0.217,0.325,0.003,18.36,NAN,2.005,876.6473
28/01/2017 01:40,3895,0.223,0.029,0.191,0.005,18.3,NAN,1.816,876.541
28/01/2017 01:50,3896,0,0,0.282,0.002,17.96,NAN,1.975,840.7241
28/01/2017 02:00,3897,0,0,0.172,0.003,17.71,NAN,2.21,876.5413
28/01/2017 02:10,3898,0,0,0.236,0.002,17.49,NAN,2.403,876.6144
28/01/2017 02:20,3899,0,0,0.268,0.004,17.62,NAN,2.871,876.5574
28/01/2017 02:30,3900,0,0,0.184,0.003,17.47,NAN,2.617,875
28/01/2017 02:40,3901,0,0,0.002,0.004,16.69,NAN,2.591,876.4021
28/01/2017 02:50,3902,0,0,0.298,0.003,16.87,NAN,2.496,876.3212
28/01/2017 03:00,3903,0.093,0,0.227,0.003,16.92,NAN,2.103,791.9863
28/01/2017 03:10,3904,0.165,0,0.325,0.003,17.28,NAN,2.423,876.1667
28/01/2017 03:20,3905,0.018,0,0.302,0.005,17.05,NAN,2.951,876.4384
28/01/2017 03:30,3906,0,0,0.25,0.003,16.69,NAN,3.024,876.4228
28/01/2017 03:40,3907,0.078,0,0.325,0.003,16.9,NAN,2.548,876.4039
28/01/2017 03:50,3908,0.05,0,0.165,0.003,16.88,NAN,1.987,876.3516
28/01/2017 04:00,3909,0,0,0.197,0.003,16.83,NAN,1.471,876.3816
28/01/2017 04:10,3910,0,0,0.281,0.002,16.81,NAN,1.805,876.2012
28/01/2017 04:20,3911,0,0,0.29,0.002,16.82,NAN,1.931,876.2896
28/01/2017 04:30,3912,0,0,0.325,0.003,16.77,NAN,1.914,876.3074
28/01/2017 04:40,3913,0,0,0.169,0.004,16.34,NAN,2.181,876.345
28/01/2017 04:50,3914,0,0,0,0.002,15.45,NAN,2.123,876.3839
28/01/2017 05:00,3915,0,0.03,0.195,0.002,15.55,NAN,2.088,876.3781
28/01/2017 05:10,3916,0,0.031,0.074,0.002,15.46,NAN,2.135,876.4826
28/01/2017 05:20,3917,0.126,0.209,0.242,0.002,15.5,NAN,2.041,876.4321
28/01/2017 05:30,3918,0.168,0.035,0.234,0.003,15.55,NAN,1.918,876.4851
28/01/2017 05:40,3919,0,0,0.138,0.004,15.14,NAN,1.741,876.6639
28/01/2017 05:50,3920,0,0.002,0.119,0.002,15,NAN,1.453,876.6786
28/01/2017 06:00,3921,0,0.095,0.316,0.003,15.32,NAN,1.359,876.7328
28/01/2017 06:10,3922,0,0,0.172,0.004,14.67,NAN,1.855,876.8345
28/01/2017 06:20,3923,0,0,0.011,0.002,13.97,NAN,1.883,876.905
28/01/2017 06:30,3924,0,0.002,0.231,0.003,14.17,NAN,1.79,877.1051
28/01/2017 06:40,3925,0,0.011,0.149,0.003,14.01,NAN,2.06,877.2089
28/01/2017 06:50,3926,0,0.088,0.121,0.006,13.73,NAN,2.105,877.1376
28/01/2017 07:00,3927,0.349,0.352,0.23,0.018,13.94,NAN,1.643,877.2277
28/01/2017 07:10,3928,1.624,1.674,1.777,0.056,14.28,NAN,1.806,877.399
28/01/2017 07:20,3929,1.68,5.75,5.364,0.231,14.36,NAN,1.978,877.5541
28/01/2017 07:30,3930,46.98,16.93,15.06,0.671,14.2,NAN,2.271,877.6855
28/01/2017 07:40,3931,265.9,48.7,33.43,1.333,14.87,NAN,2.085,854.5222
28/01/2017 07:50,3932,379.1,78.87,46.33,1.99,15.52,NAN,1.826,877.5543
28/01/2017 08:00,3933,475.1,114.5,58.2,2.389,16.65,NAN,1.624,877.8831
28/01/2017 08:10,3934,548.1,151,71.32,3.603,17.2,NAN,0.996,878.0865
28/01/2017 08:20,3935,593.9,187.9,82.5,4.256,18.76,NAN,0.486,878.205
28/01/2017 08:30,3936,652.3,230.2,94.8,5.423,20.38,NAN,0.108,878.3356
28/01/2017 08:40,3937,696.9,269.7,106.7,6.347,23.29,NAN,0,878.4783
28/01/2017 08:50,3938,734.8,310.4,118.5,7.306,24.25,NAN,0.154,878.4405
28/01/2017 09:00,3939,760.4,349.8,130.3,8.3,21.97,NAN,0.897,878.4891
28/01/2017 09:10,3940,779.6,388.5,142,9.3,21.8,NAN,0.677,878.8722
28/01/2017 09:20,3941,793.8,424.6,152.7,9.82,21.58,NAN,1.369,878.7488
28/01/2017 09:30,3942,802,458.1,162.7,11.17,21.36,NAN,1.795,878.6352
28/01/2017 09:40,3943,814,492.4,173.3,12.01,21.83,NAN,1.501,879.0281
28/01/2017 09:50,3944,828,525.9,186.3,12.85,22.64,NAN,1.337,879.158
28/01/2017 10:00,3945,832,553.4,191.4,13.6,22.62,NAN,1.52,879.0123
28/01/2017 10:10,3946,852,589.5,201.4,14.57,22.63,NAN,1.767,879.3047
28/01/2017 10:20,3947,867,620.6,209.5,15.39,22.51,NAN,2.424,879.1008
28/01/2017 10:30,3948,878,647.8,215.1,16.31,22,NAN,2.618,879.1312
28/01/2017 10:40,3949,893,675.7,221.3,17.17,21.92,NAN,2.96,878.8592
28/01/2017 10:50,3950,897,698.2,227.9,17.8,22.32,NAN,2.4,878.9109
28/01/2017 11:00,3951,904,720,232.9,18.4,22.71,0.17,2.317,878.7715
28/01/2017 11:10,3952,907,737.4,236.8,18.84,22.6,0.273,2.402,878.8778
28/01/2017 11:20,3953,909,757.1,241.1,19.36,22.55,0.818,2.646,878.7136
28/01/2017 11:30,3954,914,772.3,245.1,19.78,23.44,1.431,1.231,878.4984
28/01/2017 11:40,3955,918,790.8,246.1,20.12,23.57,1.567,2.195,878.2446
28/01/2017 11:50,3956,917,801,243.7,20.39,23.84,1.806,2.299,878.116
28/01/2017 12:00,3957,925,815,240.7,20.76,24.46,2.59,1.048,877.8091
28/01/2017 12:10,3958,929,821,235.3,20.92,24.59,2.18,1.731,877.6913
28/01/2017 12:20,3959,933,834,229.5,21.27,24.27,2.726,1.753,877.4991
28/01/2017 12:30,3960,938,840,220.5,21.45,24.77,2.794,1.525,877.3235
28/01/2017 12:40,3961,943,846,212.9,21.7,24.26,3.1,2.318,877.209
28/01/2017 12:50,3962,939,846,203.6,21.76,24.41,3.475,2.824,876.8467
28/01/2017 13:00,3963,953,850,192.7,21.93,25.02,3.611,1.404,876.7864
28/01/2017 13:10,3964,949,845,185.5,21.66,25.04,3.68,1.794,876.5578
28/01/2017 13:20,3965,943,839,180.7,21.48,25.36,4.702,1.725,876.3787
28/01/2017 13:30,3966,947,836,175.5,21.42,26.16,5.042,1.116,876.1417
28/01/2017 13:40,3967,955,837,169.9,21.31,26.73,4.293,1.964,875.9076
28/01/2017 13:50,3968,947,824,160.7,21.04,25.63,4.77,2.757,875.7654
28/01/2017 14:00,3969,932,805,156.4,20.6,26.19,5.042,2.079,875.5546
28/01/2017 14:10,3970,935,795.3,150.5,20.24,26.42,5.179,2.983,875.3906
28/01/2017 14:20,3971,909,768.1,146.8,19.25,26.93,6.133,1.155,875.1841
28/01/2017 14:30,3972,902,747.8,144,18.6,28,5.724,1.654,875.0087
28/01/2017 14:40,3973,913,741.8,137.7,18.53,27.63,6.098,1.661,874.8
28/01/2017 14:50,3974,912,721.6,131,18.22,27.25,6.269,2.806,874.7098
28/01/2017 15:00,3975,909,700.1,126.4,17.77,27.77,5.962,2.345,874.6078
28/01/2017 15:10,3976,906,678,122.4,17.3,27.19,6.269,2.156,874.363
28/01/2017 15:20,3977,902,650.4,120.9,16.62,27.91,6.746,1.634,874.2033
28/01/2017 15:30,3978,892,620.8,119.1,15.78,28.51,7.086,1.589,874.0186
28/01/2017 15:40,3979,887,595.4,117,15.09,28.17,7.325,1.624,873.9323
28/01/2017 15:50,3980,886,567.2,118.7,14.36,28.93,7.564,1.671,873.8402
28/01/2017 16:00,3981,872,536.9,117,13.51,28.47,7.802,2.042,873.8045
28/01/2017 16:10,3982,846,497.8,116.3,12.4,28.97,7.12,2.072,873.5162
28/01/2017 16:20,3983,810,457.2,119.4,11.24,29.09,7.665,0.907,873.5406
28/01/2017 16:30,3984,814,433.6,118.7,10.66,28.66,8.14,2.529,873.5223
28/01/2017 16:40,3985,776.3,394.8,118.2,9.61,28.77,7.699,2.462,873.564
28/01/2017 16:50,3986,743,354.5,116,8.61,28.28,7.768,2.191,873.496
28/01/2017 17:00,3987,722.3,315.4,109.2,7.725,28.85,7.768,2.292,873.67
28/01/2017 17:10,3988,673.6,272.1,103.6,6.655,28.87,8.11,2.092,873.6365
28/01/2017 17:20,3989,632.5,234.1,97.8,5.67,29.36,7.666,1.96,873.6077
28/01/2017 17:30,3990,572.1,193.5,89.3,4.666,29.19,7.393,1.693,873.646
28/01/2017 17:40,3991,508.5,155.3,79.28,3.749,28.64,7.563,1.848,873.7471
28/01/2017 17:50,3992,439,120.2,67.6,2.889,29.05,7.359,1.159,873.7559
28/01/2017 18:00,3993,367.3,89.4,54.41,2.103,28.7,7.018,1.008,873.7187
28/01/2017 18:10,3994,261.3,59.52,38.55,1.399,28.11,6.541,1.322,873.6446
28/01/2017 18:20,3995,83.8,30.29,21.38,0.797,27.38,5.519,0.646,873.7012
28/01/2017 18:30,3996,0.304,9.87,8.43,0.351,26.2,5.042,0.096,873.8337
28/01/2017 18:40,3997,0,2.349,1.436,0.106,25.67,4.498,0,873.915
28/01/2017 18:50,3998,0,0.212,0,0.02,25.2,3.851,0.01,873.8421
28/01/2017 19:00,3999,0,0,0,0.003,24.59,3.34,0.266,873.9753
28/01/2017 19:10,4000,0,0,0,0,24.04,2.726,1.364,874.2247
28/01/2017 19:20,4001,0,0.001,0.095,0,23.69,2.317,2.098,874.1045
28/01/2017 19:30,4002,0,0,0.022,0,22.91,1.465,3.061,874.2922
28/01/2017 19:40,4003,0,0,0.017,0,21.93,1.056,2.53,874.3566
28/01/2017 19:50,4004,0,0,0,0,21.77,0.784,2.516,874.3983
28/01/2017 20:00,4005,0,0,0.068,0,21.53,0.579,2.775,874.6038
28/01/2017 20:10,4006,0,0,0.087,0.001,21.56,0.477,1.943,874.7826
28/01/2017 20:20,4007,0,0,0.183,0.002,21.7,0.443,1.396,874.8804
28/01/2017 20:30,4008,0,0,0.233,0.001,21.73,0.17,1.85,874.9224
28/01/2017 20:40,4009,0.353,0.019,0,0.001,21.74,0.102,0.963,875.0606
28/01/2017 20:50,4010,0.401,0.02,0,0.002,21.9,NAN,0.676,875.2239
28/01/2017 21:00,4011,0.075,0,0,0.001,21.63,NAN,0.109,875.2246
28/01/2017 21:10,4012,0.401,0,0,0.001,21.51,NAN,0.436,875.3308
28/01/2017 21:20,4013,1.143,0.128,0.164,0.001,21.7,NAN,1.038,875.7238
28/01/2017 21:30,4014,0.46,0.245,0.325,0.002,21.75,NAN,2.058,875.7145
28/01/2017 21:40,4015,0.05,0.004,0.046,0.004,21.48,NAN,0.864,875.8134
28/01/2017 21:50,4016,0.075,0,0.007,0.002,20.81,NAN,2.532,876.1743
28/01/2017 22:00,4017,0.048,0,0.073,0.003,20.24,NAN,1.686,876.4667
28/01/2017 22:10,4018,0,0.001,0.068,0.003,20.46,NAN,0.924,876.2789
28/01/2017 22:20,4019,1.145,0.261,0.091,0.001,21.11,NAN,1.272,876.3617
28/01/2017 22:30,4020,0.196,0.043,0.178,0.002,20.24,NAN,2.548,876.4512
28/01/2017 22:40,4021,0,0.024,0.118,0.003,19.9,NAN,2.241,876.426
28/01/2017 22:50,4022,0,0.001,0.263,0.001,19.98,NAN,2.396,876.5746
28/01/2017 23:00,4023,0,0,0.092,0.003,19.33,NAN,2.595,876.7855
28/01/2017 23:10,4024,0,0,0,0.003,18.52,NAN,1.721,876.7545
28/01/2017 23:20,4025,0.236,0,0,0.004,18.82,NAN,0.299,875
