TOA5,ESOLMET-CIE,CR1000,23644,CR1000.Std.16,CPU:ESTACION_CIE_17_AGO_2012.CR1,38968,General,,,,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,I_uv_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg,,,
TS,RN,W/m2,W/m2,W/m2,W/m2,?C,%,m/s,mbar,,,
,,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,,,
18/02/2013 7:40,20661,0,0.003,0.104,0.01,16.11,51.01,1.934,876.8965,,,
18/02/2013 7:50,20662,0.14,0.295,0.393,0.019,16.31,46.72,2.479,877.0595,,,
18/02/2013 8:00,20663,0.91,1.623,1.591,0.096,17.11,48.7,3.163,877.0927,,,
18/02/2013 8:10,20664,0,5.555,4.82,0.401,16.16,50.26,2.721,877.1088,,,
18/02/2013 8:20,20665,0,18.63,13.36,1.042,16.17,49.68,1.779,877.3057,,,
18/02/2013 8:30,20666,0,46.02,24.64,2.047,16.54,48.93,2.115,877.3461,,,
18/02/2013 8:40,20667,0,79.33,33.22,3.221,17.08,45.9,2.119,877.3453,,,
18/02/2013 8:50,20668,0,116.7,41.03,4.489,17.73,44.13,1.671,877.4775,,,
18/02/2013 9:00,20669,0,155.3,47.23,6.034,18.46,41.8,0.646,877.569,,,
18/02/2013 9:10,20670,0,195,52.16,7.682,19.24,38.73,0.919,877.6975,,,
18/02/2013 9:20,20671,0,235.8,56.79,9.44,20.57,33.48,0.239,877.4664,,,
18/02/2013 9:30,20672,0,278.3,60.44,11.4,22.83,32.35,0,877.8082,,,
18/02/2013 9:40,20673,0,321.3,62.95,13.43,23.81,29.49,0,877.7587,,,
18/02/2013 9:50,20674,0,360.8,66.75,15.66,24.53,29.83,0.041,877.7901,,,
18/02/2013 10:00,20675,0,375.6,69.88,17.18,23.65,33.13,0.743,877.8541,,,
18/02/2013 10:10,20676,0,445.3,72.35,20.34,23.22,32.35,0.452,877.9614,,,
18/02/2013 10:20,20677,0,483.9,73.41,22.65,23.5,32.82,0.982,878.1016,,,
18/02/2013 10:30,20678,0,520.1,77.2,24.79,23.05,34.97,1.281,878.0082,,,
18/02/2013 10:40,20679,0,554.9,80,26.8,22.89,33.23,0.916,878.1743,,,
18/02/2013 10:50,20680,0,590.5,82.5,29,23.52,34.39,1.726,878.0625,,,
18/02/2013 11:00,20681,0,623.4,84.9,31.19,23.15,33.91,1.448,878.092,,,
18/02/2013 11:10,20682,0,657.1,86.2,33.42,23.29,33.12,1.765,878.1225,,,
18/02/2013 11:20,20683,748.5,671.7,86.2,33.74,23.45,32.92,1.923,878.0861,,,
18/02/2013 11:30,20684,880,715,92.6,37.96,23.29,31.52,1.874,877.9053,,,
18/02/2013 11:40,20685,196.5,739.8,95.5,39.69,23.64,32.41,2.374,877.9089,,,
18/02/2013 11:50,20686,764.6,766.2,97.3,41.47,24.45,30.43,1.892,877.6696,,,
18/02/2013 12:00,20687,357.5,790.2,98.1,43.26,24.27,30.84,2.547,877.7019,,,
18/02/2013 12:10,20688,10.11,810,100,44.53,24.57,30.09,2.486,877.514,,,
18/02/2013 12:20,20689,9.51,827,101.3,45.65,25.2,29.85,2.82,877.3259,,,
18/02/2013 12:30,20690,591.2,842,103.8,46.66,24.66,28.49,2.382,877.2938,,,
18/02/2013 12:40,20691,924,856,106.2,47.62,25,29.03,2.117,876.9744,,,
18/02/2013 12:50,20692,927,870,107.6,48.61,25.51,28.35,2.605,876.835,,,
18/02/2013 13:00,20693,924,878,109.4,48.83,25.89,26.82,1.257,876.5258,,,
18/02/2013 13:10,20694,924,889,113.4,49.16,25.9,28.05,3.02,876.5892,,,
18/02/2013 13:20,20695,920,895,116.1,49.59,25.57,27.91,2.622,876.3776,,,
18/02/2013 13:30,20696,915,897,119.4,49.5,26.06,26.89,2.269,876.1312,,,
18/02/2013 13:40,20697,911,900,122.6,49.66,25.96,26.65,3.081,875.9445,,,
18/02/2013 13:50,20698,904,896,124.6,49.57,26.37,25.56,2.111,875.8461,,,
18/02/2013 14:00,20699,893,891,128.2,49.07,26.42,26.27,2.762,876,,,
18/02/2013 14:10,20700,879,883,133.1,48.05,27.2,25.05,1.679,875.2568,,,
18/02/2013 14:20,20701,865,875,138.2,47.41,26.78,24.94,2.348,875.1492,,,
18/02/2013 14:30,20702,848,866,146.7,46.18,27.68,23.89,2.058,876,,,
18/02/2013 14:40,20703,831,849,147.6,45.01,27.52,23.17,2.337,876,,,
18/02/2013 14:50,20704,821,834,148.3,43.85,27.55,24.26,2.615,876,,,
18/02/2013 15:00,20705,812,818,147.8,42.82,27.75,22.18,1.42,876,,,
18/02/2013 15:10,20706,805,805,149.9,41.48,28.75,21.57,1.143,876,,,
18/02/2013 15:20,20707,791.8,787,150.9,39.92,28.83,20.86,1.319,876,,,
18/02/2013 15:30,20708,779.5,764.5,149.6,38.48,29.33,19.66,0.898,876,,,
18/02/2013 15:40,20709,766,741.6,149.3,36.57,29.22,21.03,2.24,876,,,
18/02/2013 15:50,20710,766.4,727.4,146.2,36.02,29.13,20.99,1.764,876,,,
18/02/2013 16:00,20711,756.9,702.6,142.8,34.62,29.42,20.24,2.029,876,,,
18/02/2013 16:10,20712,754,680.2,138.1,33.41,29.46,17.89,2.617,876,,,
18/02/2013 16:20,20713,735.7,648.4,136,31.52,29.61,19.97,2.344,876,,,
18/02/2013 16:30,20714,721.1,619.5,133.3,29.81,29.08,19.05,3.727,876,,,
18/02/2013 16:40,20715,704,589,131,27.98,29.34,17.79,1.701,876,,,
18/02/2013 16:50,20716,693.1,560.1,128.5,26.15,30.29,18.13,1.318,876,,,
18/02/2013 17:00,20717,676.7,527.9,123.8,24.12,30.15,16.25,2.592,876,,,
18/02/2013 17:10,20718,656.4,495.2,120.4,22.25,29.74,16.15,2.124,876,,,
18/02/2013 17:20,20719,642.1,462.1,115.5,20.35,30.83,14.89,0.593,876,,,
18/02/2013 17:30,20720,616.4,423.8,110,18.35,31.02,15.78,1.307,876,,,
18/02/2013 17:40,20721,597,389.1,104.7,16.62,30.63,15.61,1.202,876,,,
18/02/2013 17:50,20722,567.6,349.6,98.4,14.68,30.78,15.98,1.097,876,,,
18/02/2013 18:00,20723,545.1,315.1,92.5,13.01,30.73,15.4,1.379,876,,,
18/02/2013 18:10,20724,505.3,274.6,86,11.26,30.27,16.77,1.87,876,,,
18/02/2013 18:20,20725,472.8,238.7,79.71,9.7,30.06,16.39,1.789,876,,,
18/02/2013 18:30,20726,429,200.3,72.33,8.11,30.02,16.87,1.447,876,,,
18/02/2013 18:40,20727,381.7,163.8,64.89,6.625,30.14,17.52,0.913,876,,,
18/02/2013 18:50,20728,331.7,129.7,56.4,5.237,30.17,18.27,0.418,876,,,
18/02/2013 19:00,20729,262.5,96.5,46.51,3.988,29.88,18.37,0.677,876,,,
18/02/2013 19:10,20730,192.4,67.38,37.11,2.839,29.71,18.37,0.206,876,,,
18/02/2013 19:20,20731,115.1,42.07,26.43,1.835,29.38,18.71,0.469,876,,,
18/02/2013 19:30,20732,15.4,18.94,14.77,1.004,29.03,19.53,0.625,876,,,
18/02/2013 19:40,20733,0,6.366,5.685,0.397,28.72,20.14,0.34,876,,,
18/02/2013 19:50,20734,0,1.314,1.435,0.099,28.37,21.67,0.013,876,,,
18/02/2013 20:00,20735,0,0.036,0.281,0.019,27.86,21.95,0.036,876,,,
18/02/2013 20:10,20736,0,0,0.13,0.011,27.43,22.63,0.647,876,,,
18/02/2013 20:20,20737,0,0,0.183,0.007,27.14,22.87,1.364,876,,,
18/02/2013 20:30,20738,0,0,0.083,0.008,26.51,24.88,2.119,876,,,
18/02/2013 20:40,20739,0,0,0,0.008,25.41,26.28,2.815,876,,,
18/02/2013 20:50,20740,0,0,0,0.007,24.93,26.86,3.239,876,,,
18/02/2013 21:00,20741,0,0,0.001,0.007,24.65,26.89,3.618,876,,,
18/02/2013 21:10,20742,0.02,0,0.106,0.01,24.9,26.42,3.623,876,,,
18/02/2013 21:20,20743,0.045,0,0,0.009,24.81,25.6,2.73,876,,,
18/02/2013 21:30,20744,0.42,0,0.067,0.008,25.12,24.68,2.475,876,,,
18/02/2013 21:40,20745,0.014,0,0.085,0.01,24.9,26.04,1.588,876,,,
18/02/2013 21:50,20746,0,0.04,0.13,0.008,24.42,26.55,1.828,876,,,
18/02/2013 22:00,20747,0,0,0,0.008,24.08,27.88,0.644,876,,,
18/02/2013 22:10,20748,0,0,0.046,0.005,23.93,28.02,0.085,876,,,
18/02/2013 22:20,20749,0,0.071,0.318,0.006,23.94,28.5,0.717,876,,,
18/02/2013 22:30,20750,0,0,0.061,0.008,23.62,28.5,0.561,876,,,
18/02/2013 22:40,20751,0,0.008,0.293,0.007,23.57,28.94,0.875,876,,,
18/02/2013 22:50,20752,0,0,0.02,0.008,22.79,29.9,1.203,876,,,
18/02/2013 23:00,20753,0,0,0.241,0.006,22.96,29.69,1.018,876,,,
18/02/2013 23:10,20754,0.089,0,0.253,0.008,22.99,30.48,1.783,876,,,
18/02/2013 23:20,20755,0.105,0,0.173,0.009,22.89,30.54,1.993,876,,,
18/02/2013 23:30,20756,0.217,0,0.168,0.008,22.89,30.85,2.17,876,,,
18/02/2013 23:40,20757,0.308,0,0.023,0.009,22.85,30.71,2.671,876,,,
18/02/2013 23:50,20758,0.497,0,0.149,0.01,22.94,29.96,3.07,876,,,
19/02/2013 0:00,20759,0.739,0,0.168,0.01,23.2,29.79,2.125,876,,,
19/02/2013 0:10,20760,0.162,0,0,0.006,23.12,29.96,0.167,876,,,
19/02/2013 0:20,20761,0,0,0,0.005,22.95,30.07,0.01,876,,,
19/02/2013 0:30,20762,0,0,0.026,0.007,23.15,29.38,0.092,876,,,
19/02/2013 0:40,20763,0.029,0.002,0.309,0.006,23.25,29.25,0.135,876,,,
19/02/2013 0:50,20764,0,0,0,0.004,21.95,33.1,3.313,875.1635,,,
19/02/2013 1:00,20765,0,0.017,0,0.003,21.99,31.84,1.055,875.2795,,,
19/02/2013 1:10,20766,0,0,0.191,0.004,21.9,32.11,0.922,875.2952,,,
19/02/2013 1:20,20767,0.089,0.123,0.325,0.003,22.03,31.02,0.944,875.2864,,,
19/02/2013 1:30,20768,0.122,0,0.11,0.006,22.14,31.98,0.073,875.1714,,,
19/02/2013 1:40,20769,0,0.013,0.193,0.005,21.98,33.24,0.577,875.3031,,,
19/02/2013 1:50,20770,0.001,0.001,0.325,0.003,21.42,33.07,1.081,875.0826,,,
19/02/2013 2:00,20771,0.046,0.001,0.325,0.004,21.64,33.13,1.151,875.2873,,,
19/02/2013 2:10,20772,0.017,0.002,0.325,0.006,21.47,33.41,1.403,875.3276,,,
19/02/2013 2:20,20773,0.77,0.005,0.313,0.003,21.75,33.07,2.508,875.3766,,,
19/02/2013 2:30,20774,0.003,0,0,0.008,20.54,37.26,3.004,875.2866,,,
19/02/2013 2:40,20775,0,0,0.066,0.006,20.01,36.17,2.468,875.3691,,,
19/02/2013 2:50,20776,0,0,0.004,0.004,19.83,38.01,2.594,875.482,,,
19/02/2013 3:00,20777,0.033,0,0.187,0.002,19.69,37.46,2.524,875.3526,,,
19/02/2013 3:10,20778,0.336,0,0.311,0.002,19.86,37.7,2.538,875.3442,,,
19/02/2013 3:20,20779,0.688,0,0.325,0.004,20.13,35.79,3.058,875.2039,,,
19/02/2013 3:30,20780,0.799,0,0.323,0.004,20.46,35.04,2.794,875.0833,,,
19/02/2013 3:40,20781,0.46,0,0.158,0.006,20.43,36.2,2.961,875.2447,,,
19/02/2013 3:50,20782,0.247,0,0.117,0.004,20.3,36.82,3.068,876,,,
19/02/2013 4:00,20783,0,0,0,0.002,19.95,37.87,1.453,875.0079,,,
19/02/2013 4:10,20784,0,0,0,0.001,19.63,39.24,0.078,876,,,
19/02/2013 4:20,20785,0,0,0.056,0.002,19.46,38.32,0.324,875.1968,,,
19/02/2013 4:30,20786,0,0,0.092,0.004,19.23,39.82,0.669,875.0087,,,
19/02/2013 4:40,20787,0.001,0,0.015,0.003,19.5,38.42,0.281,875.148,,,
19/02/2013 4:50,20788,0,0,0.017,0.003,19.67,38.45,0.04,875.3525,,,
19/02/2013 5:00,20789,0,0,0.042,0.005,19.47,39.99,0.074,875.3713,,,
19/02/2013 5:10,20790,0,0,0.143,0.005,19.11,42.1,0.16,875.2988,,,
19/02/2013 5:20,20791,0,0,0.311,0.002,18.76,41.56,0.931,875.3784,,,
19/02/2013 5:30,20792,0.045,0.001,0.325,0.003,18.91,40.36,1.386,875.2919,,,
19/02/2013 5:40,20793,0.09,0,0.293,0.006,18.9,39.75,2.436,875.2758,,,
19/02/2013 5:50,20794,0.054,0,0.125,0.007,18.49,41.9,2.425,875.2603,,,
19/02/2013 6:00,20795,0.191,0,0.246,0.004,18.72,40.91,1.913,875.4061,,,
19/02/2013 6:10,20796,0.065,0,0.223,0.001,18.67,39.58,1.966,875.5084,,,
19/02/2013 6:20,20797,0.309,0,0.307,0.004,18.97,39.07,1.151,875.5333,,,
19/02/2013 6:30,20798,0.145,0.045,0.315,0.006,19.17,37.19,0.422,875.606,,,
19/02/2013 6:40,20799,0.058,0.004,0.188,0.003,19.11,38.62,0.014,875.7125,,,
19/02/2013 6:50,20800,0,0,0.061,0.001,18.73,39.65,0.002,875.7783,,,
19/02/2013 7:00,20801,0.008,0.026,0.29,0.004,18.67,38.56,0.805,875.8202,,,
19/02/2013 7:10,20802,0,0.002,0.325,0.007,18.64,39.27,1.256,875.9982,,,
19/02/2013 7:20,20803,0,0.125,0.325,0.006,18.48,39.07,1.153,876.0085,,,
19/02/2013 7:30,20804,0,0.018,0.325,0.004,18.46,38.39,1.22,876.2589,,,
19/02/2013 7:40,20805,0,0.012,0.321,0.012,18.29,40.1,1.176,876.5566,,,
19/02/2013 7:50,20806,0,0.317,0.395,0.019,18.25,38.46,1.431,876.6468,,,
19/02/2013 8:00,20807,0,1.751,1.711,0.088,18.12,39.41,1.593,876.7886,,,
19/02/2013 8:10,20808,0.524,7.012,6.166,0.326,18.5,37.95,1.635,876.8787,,,
19/02/2013 8:20,20809,52.79,21.57,15.86,0.811,18.39,39.24,0.676,877.1581,,,
19/02/2013 8:30,20810,163.7,46.15,27.11,1.862,18.6,38.83,0.063,877.2333,,,
19/02/2013 8:40,20811,257.8,76.48,37.96,2.527,18.6,38.86,0.763,877.3146,,,
19/02/2013 8:50,20812,341.8,110.7,46.48,4.465,18.92,36.85,1.166,877.3754,,,
19/02/2013 9:00,20813,418,148.1,54.02,5.968,19.43,35.93,1.335,877.3533,,,
19/02/2013 9:10,20814,482.4,187.4,58.46,7.622,20.1,34.57,1.618,877.5321,,,
19/02/2013 9:20,20815,534.3,227.8,66.52,9.41,20.97,32.59,1.112,877.4643,,,
19/02/2013 9:30,20816,579,268.4,72.24,11.29,22.39,32.93,0.433,877.6922,,,
19/02/2013 9:40,20817,623.8,310.2,75.92,13.35,22.95,31.98,0.362,877.8233,,,
19/02/2013 9:50,20818,667.1,352.6,78.19,15.53,23.97,29.45,0.055,877.6592,,,
19/02/2013 10:00,20819,704.4,394.7,81.6,17.85,24.84,30.68,0.668,877.9786,,,
19/02/2013 10:10,20820,734.8,434.8,83.3,20.13,24.64,31.19,0.732,877.9987,,,
19/02/2013 10:20,20821,760.3,473,86.2,22.53,24.2,31.22,1.191,877.8248,,,
19/02/2013 10:30,20822,787,513.6,88.4,24.97,24.4,32.55,1.271,878.1334,,,
19/02/2013 10:40,20823,810,552.2,90.8,27.25,24.71,35.75,0.925,878.1082,,,
19/02/2013 10:50,20824,802,583,93.8,29.05,24.61,33.91,1.259,878.0733,,,
19/02/2013 11:00,20825,822,611.3,96.4,30.56,24.55,33.67,1.575,878.0723,,,
19/02/2013 11:10,20826,841,647.6,98.9,33,24.81,35.82,1.84,878.2427,,,
19/02/2013 11:20,20827,852,675.9,100.9,35.12,24.75,35.78,2.226,878.1969,,,
19/02/2013 11:30,20828,857,703.1,103.7,36.72,25.53,36.12,1.633,878.2596,,,
19/02/2013 11:40,20829,862,728.2,106.3,38.21,25.22,32.99,2.189,878.2749,,,
19/02/2013 11:50,20830,870,751.6,107.5,39.69,25.74,31.69,1.964,878.2174,,,
19/02/2013 12:00,20831,889,782,108.6,41.93,25.7,30.7,2.342,878.1364,,,
19/02/2013 12:10,20832,894,802,109.7,43.32,25.97,29.85,2.678,878.0533,,,
19/02/2013 12:20,20833,901,823,110.7,44.79,25.8,28.56,3.148,877.8914,,,
19/02/2013 12:30,20834,915,846,110.5,46.51,26.67,27.6,2.807,877.8245,,,
19/02/2013 12:40,20835,914,857,111.8,47.2,26.66,27.3,2.295,877.7115,,,
19/02/2013 13:00,20836,919,882,113.5,48.56,27.26,24.37,2.593,876,,,
19/02/2013 13:10,20837,927,894,113.4,49.43,27.43,22.63,2.045,877.0161,,,
19/02/2013 13:20,20838,932,904,113.9,50.12,27.81,22.22,2.095,877.056,,,
19/02/2013 13:30,20839,934,908,112.4,50.63,27.85,21.5,3.521,876.9906,,,
19/02/2013 13:40,20840,958,927,110.3,52.25,28.35,20.38,1.545,876.4988,,,
19/02/2013 13:50,20841,952,922,110,51.87,28.22,19.29,2.144,876.3041,,,
19/02/2013 14:00,20842,953,918,109.1,51.63,28.99,18.64,0.617,876.1486,,,
19/02/2013 14:10,20843,943,910,110.3,50.86,28.8,19.94,1.716,876.0326,,,
19/02/2013 14:20,20844,937,904,111.2,50.57,28.96,18.78,2.041,875.7723,,,
19/02/2013 14:30,20845,946,908,111.5,50.8,29.12,19.66,2.574,875.4697,,,
19/02/2013 14:40,20846,925,887,111.9,49.36,29.68,16.73,0.969,875.1913,,,
19/02/2013 14:50,20847,916,874,115.6,48.05,30.2,17.62,1.554,875.1915,,,
19/02/2013 15:00,20848,912,865,117.8,47,30.79,18.1,1.167,876,,,
19/02/2013 15:10,20849,899,849,118.8,45.87,29.72,18.1,2.826,876,,,
19/02/2013 15:20,20850,883,825,120.6,44.02,30.58,16.53,0.95,876,,,
19/02/2013 15:30,20851,875,802,118.6,42.17,30.68,17.45,0.943,876,,,
19/02/2013 15:40,20852,865,781,118.1,40.66,31.19,16.02,1.372,876,,,
19/02/2013 15:50,20853,876,771.3,115.5,40.37,30.64,15.4,2.206,876,,,
19/02/2013 16:00,20854,879,753.3,113.3,39.42,31.11,14.55,2.046,876,,,
19/02/2013 16:10,20855,867,727.8,112.3,37.79,30.66,13.84,1.627,876,,,
19/02/2013 16:20,20856,847,696.4,112.1,35.57,31.68,15.81,1.887,876,,,
19/02/2013 16:30,20857,821,660.3,111,33.3,30.72,15.4,2.9,876,,,
19/02/2013 16:40,20858,814,634,109.9,31.6,31.36,15.06,1.471,876,,,
19/02/2013 16:50,20859,776.3,591,110,28.71,31.24,15.27,1.643,876,,,
19/02/2013 17:00,20860,763,561.8,108.9,26.93,31.23,15.06,3.296,876,,,
19/02/2013 17:10,20861,752,532.4,106.5,25.24,31.17,14.89,1.642,876,,,
19/02/2013 17:20,20862,730.9,495.2,103.5,22.99,31.6,14.72,1.094,876,,,
19/02/2013 17:30,20863,707.6,457.2,100.3,20.76,31.84,14.82,1.511,876,,,
19/02/2013 17:40,20864,673.8,417.2,97.9,18.63,30.8,14.93,1.543,876,,,
19/02/2013 17:50,20865,655.1,383.3,95.4,16.79,31.15,14.24,1.7,876,,,
19/02/2013 18:00,20866,635.9,348.2,91.2,14.96,31.84,14.45,1.643,876,,,
19/02/2013 18:10,20867,601.2,309.6,87.6,13.01,31.39,14.86,1.865,876,,,
19/02/2013 18:20,20868,544.9,263.7,82.4,10.84,31.21,14.45,1.795,876,,,
19/02/2013 18:30,20869,512.2,229.7,78.87,9.19,31.32,14.86,1.652,876,,,
19/02/2013 18:40,20870,460.9,192.5,73.84,7.456,31.04,14.79,1.491,876,,,
19/02/2013 18:50,20871,385,102,63.69,5.708,30.98,15.47,1.917,876,,,
19/02/2013 19:00,20872,305.8,85.8,52.78,4.267,30.64,15.23,2.731,876,,,
19/02/2013 19:10,20873,238.3,67.79,41.71,2.985,30.53,15.23,2.235,876,,,
19/02/2013 19:20,20874,162.1,48.72,28.81,1.946,30.38,15.27,1.709,876,,,
19/02/2013 19:30,20875,29.61,21.12,15.97,1.041,30.26,15.37,1.119,876,,,
19/02/2013 19:40,20876,0,5.745,4.612,0.428,30.02,15.44,1.086,876,,,
19/02/2013 19:50,20877,0,1.504,0.794,0.111,29.81,15.64,1.153,876,,,
19/02/2013 20:00,20878,0,0.074,0,0.019,29.5,15.88,1.25,876,,,
19/02/2013 20:10,20879,0,0,0,0.009,29.17,15.98,1.689,876,,,
19/02/2013 20:20,20880,0,0,0,0.003,28.42,19.12,2.141,876,,,
19/02/2013 20:30,20881,0,0,0,0.003,27.33,20.28,3.438,876,,,
19/02/2013 20:40,20882,0,0,0,0.004,26.6,21.23,3.836,876,,,
19/02/2013 20:50,20883,0,0,0,0.003,26.13,22.22,3.473,876,,,
19/02/2013 21:00,20884,0,0,0,0.005,25.52,22.97,2.746,876,,,
19/02/2013 21:10,20885,0,0,0,0.004,25.16,23.89,2.244,876,,,
19/02/2013 21:20,20886,0,0,0.052,0.006,24.84,23.69,1.922,876,,,
19/02/2013 21:30,20887,0,0,0.208,0.006,25.12,23.89,2.077,876,,,
19/02/2013 21:40,20888,0,0,0.047,0.006,24.59,24.37,1.358,876,,,
19/02/2013 21:50,20889,0,0,0,0.007,24.62,23.79,0.67,876,,,
